year, month, day, lon, lat, dep, mag, isslab
2007, 4, 28, 176.7513, -36.7282, 312.5000, 3.741, 1
2007, 4, 28, 176.8199, -37.1410, 261.7500, 4.037, 1
2007, 4, 30, 180.4634, -36.2621, 105.0000, 3.508, 1
2007, 5, 1, 173.1942, -40.6646, 179.2300, 3.259, 1
2007, 5, 3, 167.0919, -45.3445, 87.7100, 3.074, 1
2007, 5, 5, 173.0217, -41.4478, 113.8100, 3.106, 1
2007, 5, 6, 175.7932, -38.7683, 141.2100, 3.618, 1
2007, 5, 6, 178.7211, -34.9174, 318.8700, 3.062, 1
2007, 5, 8, 168.2077, -44.5580, 81.1700, 3.038, 1
2007, 5, 12, 179.0099, -35.0485, 227.1100, 3.656, 1
2007, 5, 12, 177.6483, -37.0455, 192.9300, 3.004, 1
2007, 5, 13, 173.5492, -41.2165, 81.0000, 4.500, 1
2007, 5, 13, 177.9533, -39.2558, 48.5300, 3.130, 1
2007, 5, 15, 175.2203, -38.7685, 240.8900, 3.291, 1
2007, 5, 17, 177.0793, -39.8885, 56.7400, 3.425, 1
2007, 5, 17, 178.2749, -36.7535, 76.7300, 3.291, 1
2007, 5, 17, 179.9556, -35.6520, 172.5800, 4.125, 1
2007, 5, 20, 179.8427, -37.5617, 54.3900, 3.257, 1
2007, 5, 20, 176.8742, -37.4549, 231.1600, 3.076, 1
2007, 5, 23, 177.9018, -36.1001, 207.8400, 3.411, 1
2007, 5, 25, 165.7797, -47.9208, 41.4100, 3.667, 0
2007, 5, 26, 177.9678, -35.2564, 199.2000, 3.515, 1
2007, 5, 27, 172.8282, -40.9752, 216.2200, 3.148, 1
2007, 5, 30, 178.4381, -35.6308, 212.4900, 3.586, 1
2007, 5, 30, 176.4769, -37.7289, 257.7200, 3.828, 1
2007, 5, 31, 178.7263, -37.4321, 61.9800, 3.336, 1
2007, 6, 4, 174.2889, -39.5112, 233.0700, 3.135, 1
2007, 6, 5, 178.5583, -37.9973, 77.3200, 3.229, 1
2007, 6, 5, 177.4523, -36.5983, 192.5400, 3.328, 1
2007, 6, 5, 175.1565, -39.0533, 160.1000, 3.502, 1
2007, 6, 5, 168.2143, -44.5777, 81.9800, 3.958, 1
2007, 6, 6, 177.2442, -35.9994, 214.4000, 3.485, 1
2007, 6, 6, 174.5300, -40.8117, 55.5200, 3.402, 1
2007, 6, 7, 178.7564, -35.8511, 261.7100, 3.601, 1
2007, 6, 8, 178.2606, -36.2610, 259.0000, 3.285, 1
2007, 6, 9, 173.4438, -40.2517, 210.1200, 4.158, 1
2007, 6, 11, 179.3050, -36.2173, 152.5400, 3.457, 1
2007, 6, 11, 174.6700, -41.4694, 56.5200, 3.475, 1
2007, 6, 12, 177.3764, -37.1363, 160.5000, 3.504, 1
2007, 6, 14, 178.4288, -36.5555, 95.0200, 3.938, 1
2007, 6, 15, 178.2241, -37.7675, 68.2100, 3.281, 1
2007, 6, 16, 179.3884, -37.7101, 47.2200, 3.452, 1
2007, 6, 17, 172.7977, -41.2271, 156.2700, 3.065, 1
2007, 6, 17, 176.1506, -38.3555, 188.8700, 3.455, 1
2007, 6, 19, 179.6284, -36.0637, 95.1100, 3.263, 1
2007, 6, 23, 177.7346, -38.0736, 82.6100, 3.676, 1
2007, 6, 23, 180.3022, -36.1619, 132.1900, 3.242, 1
2007, 6, 24, 174.0490, -41.6204, 40.8300, 3.722, 0
2007, 6, 25, 167.9424, -44.6451, 77.1300, 3.329, 1
2007, 6, 29, 176.7923, -39.9766, 60.8000, 3.179, 1
2007, 6, 30, 179.5250, -35.1906, 218.7000, 3.212, 1
2007, 7, 1, 176.1467, -40.4117, 71.8000, 3.157, 1
2007, 7, 2, 167.3856, -45.0208, 55.0100, 3.472, 0
2007, 7, 7, 167.3207, -45.2141, 81.0000, 4.000, 1
2007, 7, 8, 176.3547, -38.1409, 202.7100, 4.067, 1
2007, 7, 10, 174.8136, -39.1284, 237.1200, 3.029, 1
2007, 7, 12, 176.1999, -38.7280, 93.0000, 4.700, 1
2007, 7, 13, 178.0614, -36.0232, 266.8000, 3.006, 1
2007, 7, 13, 176.8468, -38.5342, 86.3100, 3.703, 1
2007, 7, 13, 176.5688, -39.7293, 48.0700, 3.023, 1
2007, 7, 13, 173.9511, -39.6943, 244.9300, 4.156, 1
2007, 7, 17, 179.1255, -35.0843, 295.0900, 3.225, 1
2007, 7, 18, 174.7630, -39.5214, 126.9300, 3.534, 1
2007, 7, 19, 167.3626, -45.1444, 76.8600, 3.483, 0
2007, 7, 19, 177.9358, -35.8152, 274.0800, 3.090, 1
2007, 7, 20, 177.5685, -37.1594, 111.7600, 3.073, 1
2007, 7, 23, 177.5142, -39.6230, 54.0600, 3.402, 1
2007, 7, 25, 172.5265, -41.2731, 200.3300, 3.063, 1
2007, 7, 26, 178.8701, -35.3818, 295.0200, 3.287, 1
2007, 7, 27, 178.0067, -38.2848, 82.1900, 3.573, 1
2007, 7, 28, 175.6908, -38.6565, 173.1500, 3.211, 1
2007, 7, 28, 176.9329, -37.2614, 309.8700, 3.950, 1
2007, 7, 31, 175.7519, -38.4240, 196.8800, 3.622, 1
2007, 8, 1, 167.0265, -45.3908, 87.1900, 3.226, 1
2007, 8, 2, 178.2702, -36.3529, 246.9300, 3.538, 1
2007, 8, 3, 179.0043, -35.9014, 119.7100, 3.324, 1
2007, 8, 4, 177.7004, -36.5753, 203.3000, 4.014, 1
2007, 8, 4, 176.7184, -40.0364, 47.9000, 3.817, 1
2007, 8, 4, 174.8468, -39.0788, 240.8900, 3.747, 1
2007, 8, 7, 179.0994, -35.2930, 250.8400, 4.056, 1
2007, 8, 7, 175.9749, -40.3453, 50.1600, 3.053, 1
2007, 8, 7, 177.4352, -37.2116, 184.8400, 3.353, 1
2007, 8, 11, 173.1940, -40.5993, 156.1900, 3.084, 1
2007, 8, 11, 173.7218, -41.3741, 68.9900, 3.604, 1
2007, 8, 14, 176.1929, -39.6179, 60.7500, 3.657, 1
2007, 8, 14, 177.9360, -38.4156, 120.0300, 3.595, 1
2007, 8, 15, 173.4344, -40.9373, 139.3100, 4.340, 1
2007, 8, 16, 174.2271, -41.1145, 59.2400, 3.901, 1
2007, 8, 16, 172.5146, -41.1166, 224.2900, 3.438, 1
2007, 8, 21, 177.0637, -39.8194, 47.1100, 3.719, 1
2007, 8, 23, 178.5533, -37.3304, 59.7800, 3.056, 1
2007, 8, 23, 166.9835, -45.4581, 107.8100, 3.030, 1
2007, 8, 25, 174.8446, -40.4532, 48.0000, 4.500, 0
2007, 8, 25, 178.5133, -35.5474, 279.7800, 3.165, 1
2007, 8, 25, 176.2649, -38.1685, 201.1200, 3.304, 1
2007, 8, 28, 172.9005, -41.6711, 83.5700, 3.881, 1
2007, 9, 2, 177.6487, -39.2522, 68.2200, 3.199, 1
2007, 9, 4, 177.8631, -36.7282, 196.0100, 3.270, 1
2007, 9, 5, 176.5847, -40.1980, 69.9400, 3.244, 1
2007, 9, 6, 176.5582, -40.2929, 60.9200, 3.019, 1
2007, 9, 9, 173.2678, -41.4415, 89.6800, 3.337, 1
2007, 9, 10, 176.7161, -37.2927, 294.0800, 3.269, 1
2007, 9, 11, 175.6405, -38.6190, 182.8900, 3.805, 1
2007, 9, 14, 177.0600, -36.7761, 54.5100, 3.079, 0
2007, 9, 16, 179.9967, -36.9225, 82.9100, 3.188, 1
2007, 9, 19, 168.1495, -44.5448, 80.0900, 3.975, 1
2007, 9, 19, 178.0190, -36.0602, 272.1000, 3.351, 1
2007, 9, 20, 174.5121, -39.7337, 155.2100, 4.368, 1
2007, 9, 21, 174.1050, -40.1442, 143.0600, 3.032, 1
2007, 9, 23, 179.8230, -35.5356, 93.2100, 3.118, 1
2007, 9, 25, 177.7764, -38.8382, 52.8200, 3.113, 1
2007, 9, 26, 176.2787, -38.2311, 178.7900, 3.639, 1
2007, 9, 27, 179.2361, -35.8983, 238.7100, 3.290, 1
2007, 9, 28, 175.1007, -39.6292, 126.0500, 3.137, 1
2007, 9, 29, 178.3812, -37.3963, 124.4500, 3.759, 1
2007, 10, 2, 180.0310, -37.1615, 94.5600, 3.411, 1
2007, 10, 3, 172.8816, -42.1608, 66.0000, 5.500, 1
2007, 10, 4, 176.1546, -37.8426, 285.0000, 4.500, 1
2007, 10, 4, 167.3249, -45.1009, 127.8000, 3.269, 1
2007, 10, 6, 174.5035, -40.2678, 44.0000, 3.198, 0
2007, 10, 6, 178.8805, -37.8044, 41.6400, 3.572, 1
2007, 10, 6, 176.6693, -40.7310, 47.2300, 3.183, 1
2007, 10, 7, 167.6683, -44.8533, 80.9100, 3.328, 1
2007, 10, 8, 178.6359, -35.8956, 44.0000, 3.545, 0
2007, 10, 9, 176.5658, -38.0800, 180.8700, 3.136, 1
2007, 10, 9, 172.5718, -41.2456, 208.0800, 3.168, 1
2007, 10, 10, 176.4238, -38.2942, 189.0000, 4.400, 1
2007, 10, 13, 177.6118, -36.3702, 276.1600, 3.492, 1
2007, 10, 13, 175.7153, -38.4240, 185.2000, 3.438, 1
2007, 10, 13, 176.1432, -37.8989, 232.6200, 3.796, 1
2007, 10, 13, 177.8987, -39.1454, 51.4900, 3.028, 1
2007, 10, 15, 176.6991, -40.0056, 40.9300, 3.305, 1
2007, 10, 15, 173.3982, -41.4720, 92.9800, 3.040, 1
2007, 10, 16, 173.9538, -42.2133, 45.8100, 3.005, 1
2007, 10, 16, 176.1940, -37.8149, 237.7300, 4.062, 1
2007, 10, 17, 172.9596, -41.4450, 126.1800, 3.369, 1
2007, 10, 19, 176.8711, -40.0017, 51.0900, 3.393, 1
2007, 10, 19, 177.7105, -36.7337, 138.3300, 3.399, 1
2007, 10, 21, 167.1711, -45.2838, 68.2400, 3.013, 0
2007, 10, 24, 179.1200, -36.6992, 63.4200, 3.533, 1
2007, 10, 24, 177.2517, -37.6127, 99.6800, 3.185, 1
2007, 10, 24, 176.0196, -40.5326, 50.2200, 3.795, 1
2007, 10, 25, 174.7472, -39.1229, 235.5600, 4.119, 1
2007, 10, 25, 178.8963, -36.5950, 93.4500, 3.050, 1
2007, 10, 25, 176.9457, -39.6402, 65.9100, 3.122, 1
2007, 10, 31, 177.0416, -37.1526, 99.0000, 3.373, 1
2007, 10, 31, 177.1355, -36.8285, 71.0000, 3.571, 0
2007, 11, 6, 177.1529, -37.2262, 268.8800, 3.312, 1
2007, 11, 6, 172.8935, -42.1001, 51.0000, 4.900, 0
2007, 11, 8, 166.1993, -46.9537, 86.9700, 3.190, 1
2007, 11, 9, 178.3744, -37.7118, 59.0900, 3.020, 1
2007, 11, 13, 176.8009, -37.3357, 161.2600, 3.177, 1
2007, 11, 13, 178.7978, -35.2713, 188.6100, 3.531, 1
2007, 11, 14, 178.9943, -35.6199, 280.8700, 3.631, 1
2007, 11, 14, 178.6604, -37.3784, 48.2200, 3.504, 1
2007, 11, 16, 175.8342, -38.4699, 159.9500, 4.129, 1
2007, 11, 17, 177.7891, -39.2176, 73.0700, 3.079, 1
2007, 11, 18, 177.3771, -37.1693, 250.6400, 3.147, 1
2007, 11, 21, 179.2170, -35.7430, 120.5000, 3.444, 1
2007, 11, 22, 173.7388, -39.9225, 215.4200, 3.594, 1
2007, 11, 24, 177.0983, -38.5282, 61.5100, 3.360, 1
2007, 11, 26, 177.5548, -37.8310, 49.2700, 3.525, 0
2007, 11, 26, 167.5259, -44.9708, 82.2400, 3.662, 1
2007, 11, 29, 167.2574, -45.0639, 120.0000, 5.200, 1
2007, 11, 30, 177.4917, -37.0125, 145.1500, 3.250, 1
2007, 11, 30, 176.6495, -37.2193, 283.0600, 3.843, 1
2007, 12, 1, 167.2132, -45.2996, 64.6700, 3.256, 0
2007, 12, 2, 176.9211, -37.8255, 171.0000, 3.224, 1
2007, 12, 3, 177.5315, -38.1655, 53.2000, 3.345, 1
2007, 12, 3, 178.4203, -36.7752, 117.0000, 3.316, 1
2007, 12, 5, 178.9594, -36.0417, 135.6600, 3.141, 1
2007, 12, 5, 178.1753, -38.5143, 71.7800, 3.718, 1
2007, 12, 6, 172.4910, -41.2378, 214.1900, 3.222, 1
2007, 12, 6, 177.2075, -39.3157, 59.5700, 3.076, 1
2007, 12, 6, 179.1048, -35.3350, 215.3000, 5.100, 1
2007, 12, 8, 178.3153, -36.3511, 326.3200, 3.695, 1
2007, 12, 9, 174.4561, -40.9529, 53.7000, 4.000, 1
2007, 12, 11, 178.1617, -36.1151, 194.4900, 3.520, 1
2007, 12, 12, 178.9900, -37.6913, 43.0100, 3.528, 1
2007, 12, 12, 173.9442, -40.2830, 113.5500, 3.084, 1
2007, 12, 16, 178.2589, -37.6013, 56.1700, 3.099, 1
2007, 12, 18, 177.9263, -38.6474, 43.1100, 3.114, 1
2007, 12, 20, 178.5173, -39.0170, 42.8300, 3.179, 1
2007, 12, 20, 178.5609, -38.8726, 41.6100, 3.128, 1
2007, 12, 20, 175.6870, -38.9932, 117.0700, 3.997, 1
2007, 12, 22, 178.0517, -36.8301, 90.3000, 3.393, 1
2007, 12, 23, 173.5915, -42.4395, 50.4900, 3.098, 1
2007, 12, 24, 177.1676, -36.6623, 247.1200, 3.019, 1
2007, 12, 25, 173.1668, -40.9425, 153.8000, 3.001, 1
2007, 12, 26, 174.1062, -39.9604, 129.9000, 4.102, 1
2007, 12, 26, 176.2895, -37.7682, 259.0900, 3.979, 1
2007, 12, 26, 175.7936, -37.7798, 313.1200, 3.073, 1
2007, 12, 27, 175.6729, -38.9533, 105.0000, 4.700, 1
2007, 12, 27, 172.8923, -40.9189, 230.7100, 3.708, 1
2007, 12, 28, 176.2977, -38.7799, 75.0000, 4.900, 0
2008, 1, 5, 177.1107, -37.0486, 289.7900, 3.288, 1
2008, 1, 5, 176.8848, -40.0177, 58.0400, 3.544, 1
2008, 1, 6, 174.5730, -40.4897, 106.9800, 3.461, 1
2008, 1, 6, 176.0020, -40.4183, 40.8000, 3.747, 1
2008, 1, 8, 177.9566, -35.7378, 149.2300, 3.156, 1
2008, 1, 11, 176.3882, -37.5475, 252.1500, 3.955, 1
2008, 1, 12, 177.2509, -36.7907, 293.3100, 3.197, 1
2008, 1, 12, 173.3707, -40.3191, 192.2200, 3.698, 1
2008, 1, 13, 172.4878, -41.1818, 232.8600, 3.188, 1
2008, 1, 14, 179.0460, -38.2160, 49.8000, 3.224, 1
2008, 1, 16, 178.4021, -38.8720, 40.1100, 3.828, 1
2008, 1, 19, 176.3666, -36.9878, 272.8000, 3.249, 1
2008, 1, 22, 177.1607, -39.8554, 44.7800, 3.293, 1
2008, 1, 23, 176.6938, -40.1594, 55.9900, 3.483, 1
2008, 1, 25, 174.8900, -39.8709, 40.6800, 3.121, 0
2008, 1, 25, 174.2439, -40.3967, 90.9200, 3.009, 1
2008, 1, 26, 176.8163, -39.9992, 54.1000, 3.015, 1
2008, 1, 28, 177.5059, -38.2150, 42.0000, 4.100, 0
2008, 1, 31, 179.5230, -35.8015, 150.3000, 3.863, 1
2008, 2, 1, 174.7409, -41.0576, 43.8000, 3.783, 1
2008, 2, 2, 175.4825, -37.9903, 125.2300, 3.328, 1
2008, 2, 3, 178.5899, -35.9804, 249.3200, 3.367, 1
2008, 2, 5, 173.5094, -41.5445, 70.1300, 4.060, 1
2008, 2, 5, 179.1841, -37.3609, 56.2000, 3.202, 1
2008, 2, 5, 178.1431, -37.8208, 56.0200, 3.031, 1
2008, 2, 6, 177.8680, -36.2875, 216.7500, 3.696, 1
2008, 2, 6, 177.3385, -37.1520, 186.7900, 3.830, 1
2008, 2, 6, 177.3279, -37.9060, 79.8200, 3.641, 1
2008, 2, 7, 175.2471, -38.8983, 153.0000, 4.300, 1
2008, 2, 7, 174.8863, -38.9894, 244.5400, 3.524, 1
2008, 2, 8, 178.5453, -38.8948, 51.9200, 3.304, 1
2008, 2, 8, 178.4962, -36.5279, 107.6800, 3.265, 1
2008, 2, 12, 178.5750, -35.0443, 265.2200, 3.664, 1
2008, 2, 14, 174.1012, -39.6303, 203.8900, 3.873, 1
2008, 2, 14, 166.0884, -47.1941, 55.2000, 3.408, 0
2008, 2, 16, 172.5238, -41.2658, 209.0300, 3.056, 1
2008, 2, 18, 177.3314, -39.2843, 62.4600, 3.226, 1
2008, 2, 19, 178.3584, -35.4696, 182.0100, 3.451, 1
2008, 2, 20, 175.8331, -38.3420, 221.3000, 3.263, 1
2008, 2, 22, 174.5420, -40.1848, 77.6500, 3.307, 1
2008, 2, 22, 172.8035, -40.8631, 232.7200, 3.004, 1
2008, 2, 22, 173.2688, -40.4926, 158.9300, 3.169, 1
2008, 2, 23, 177.7660, -37.3406, 69.0000, 4.400, 0
2008, 2, 24, 176.6867, -36.7824, 272.0900, 3.137, 1
2008, 2, 25, 176.6208, -37.9668, 175.5100, 3.106, 1
2008, 2, 25, 178.3020, -38.9413, 40.6400, 3.031, 1
2008, 2, 27, 179.8123, -35.8057, 108.0000, 3.766, 1
2008, 2, 29, 176.2304, -40.3947, 43.0800, 3.220, 1
2008, 2, 29, 175.9486, -38.0542, 177.5000, 3.213, 1
2008, 3, 2, 176.3415, -39.7081, 63.1900, 3.099, 1
2008, 3, 3, 174.9423, -38.9425, 225.8400, 3.468, 1
2008, 3, 4, 176.7381, -39.9821, 40.9100, 3.170, 1
2008, 3, 7, 178.4914, -37.4071, 47.8200, 3.347, 1
2008, 3, 7, 180.5079, -36.4649, 57.0200, 3.120, 1
2008, 3, 9, 172.7794, -40.8805, 234.1900, 3.568, 1
2008, 3, 12, 176.6497, -40.3251, 49.1200, 3.725, 1
2008, 3, 13, 177.7981, -37.5887, 83.8100, 3.273, 1
2008, 3, 14, 175.7977, -38.4602, 189.7700, 3.223, 1
2008, 3, 16, 173.7862, -40.6990, 87.0000, 4.200, 1
2008, 3, 17, 174.5820, -39.2876, 237.0000, 4.700, 1
2008, 3, 18, 177.3498, -36.9980, 155.5200, 3.373, 1
2008, 3, 20, 175.9749, -37.9490, 228.2900, 3.166, 1
2008, 3, 22, 178.6069, -35.8587, 192.0400, 3.445, 1
2008, 3, 23, 176.8485, -37.8556, 198.4500, 3.207, 1
2008, 3, 24, 177.8543, -36.9832, 124.0800, 3.197, 1
2008, 3, 26, 178.4133, -37.6699, 81.2200, 3.362, 1
2008, 3, 28, 178.9961, -36.0688, 96.0500, 3.963, 1
2008, 3, 31, 179.3838, -37.5503, 42.1100, 3.036, 1
2008, 4, 1, 178.8009, -36.3244, 158.3000, 3.768, 1
2008, 4, 2, 175.0565, -38.8037, 239.3700, 3.477, 1
2008, 4, 3, 174.6539, -40.7416, 73.8300, 3.955, 1
2008, 4, 6, 178.1042, -35.3848, 115.8000, 3.728, 1
2008, 4, 6, 177.9829, -35.9991, 292.3300, 3.260, 1
2008, 4, 6, 176.5908, -37.9566, 176.7600, 3.292, 1
2008, 4, 7, 176.5317, -37.2971, 377.9100, 3.759, 1
2008, 4, 8, 175.0399, -40.6521, 55.1800, 3.166, 1
2008, 4, 8, 177.1815, -39.6166, 64.0900, 3.455, 1
2008, 4, 8, 177.0379, -39.8851, 53.9700, 3.252, 1
2008, 4, 10, 177.9796, -39.0847, 50.0200, 3.238, 1
2008, 4, 10, 178.2432, -36.7937, 88.1700, 3.102, 1
2008, 4, 14, 174.3654, -40.5639, 74.6900, 3.671, 1
2008, 4, 15, 176.1434, -37.9672, 245.7700, 3.414, 1
2008, 4, 18, 174.8669, -40.9192, 55.2800, 3.146, 1
2008, 4, 19, 179.8184, -35.8327, 114.1000, 3.932, 1
2008, 4, 22, 172.4912, -41.1917, 228.1000, 3.531, 1
2008, 4, 22, 176.7360, -35.7761, 160.1000, 3.907, 1
2008, 4, 23, 175.1478, -39.7946, 83.4400, 3.219, 1
2008, 4, 23, 180.3339, -36.1136, 57.9200, 3.195, 1
2008, 4, 23, 176.0947, -38.3591, 144.0000, 4.500, 1
2008, 4, 25, 176.7800, -40.0343, 46.1900, 3.228, 1
2008, 4, 26, 175.6603, -38.4212, 191.9400, 3.064, 1
2008, 4, 30, 178.1885, -38.4222, 68.8900, 3.265, 1
2008, 5, 2, 178.0694, -37.5610, 63.1800, 3.133, 1
2008, 5, 2, 178.6481, -37.9368, 58.1200, 3.141, 1
2008, 5, 3, 178.2868, -36.3256, 172.3300, 4.600, 1
2008, 5, 7, 176.4209, -39.2878, 74.2000, 3.053, 1
2008, 5, 8, 176.0404, -38.3042, 199.6200, 3.012, 1
2008, 5, 9, 177.3965, -36.5527, 200.0300, 3.494, 1
2008, 5, 13, 176.7537, -38.0556, 147.7000, 3.296, 1
2008, 5, 15, 175.1806, -40.6205, 44.8600, 3.380, 1
2008, 5, 18, 168.0451, -44.5866, 70.8100, 3.120, 0
2008, 5, 18, 177.4722, -38.2553, 66.0000, 4.200, 1
2008, 5, 18, 177.3772, -37.1131, 164.7300, 3.188, 1
2008, 5, 19, 177.4617, -36.2577, 215.8400, 3.466, 1
2008, 5, 19, 176.6048, -37.8535, 205.0000, 3.321, 1
2008, 5, 21, 177.8998, -36.9043, 130.4900, 4.070, 1
2008, 5, 24, 174.8223, -40.2452, 77.0100, 3.472, 1
2008, 5, 25, 165.4596, -47.4454, 40.9000, 3.149, 0
2008, 5, 28, 177.5934, -37.4825, 89.5700, 3.953, 1
2008, 5, 28, 174.1428, -40.3064, 107.6200, 3.649, 1
2008, 5, 30, 179.4460, -36.9357, 92.4000, 3.357, 1
2008, 5, 31, 177.1738, -37.0416, 220.0800, 3.387, 1
2008, 6, 1, 178.2905, -40.1806, 78.3600, 3.222, 1
2008, 6, 4, 177.6038, -37.3742, 117.4800, 3.483, 1
2008, 6, 5, 175.8667, -38.3353, 207.3000, 3.811, 1
2008, 6, 5, 176.2053, -38.0637, 203.0000, 3.169, 1
2008, 6, 8, 166.2973, -46.7404, 69.9600, 3.031, 1
2008, 6, 9, 174.0515, -40.1795, 148.0700, 3.068, 1
2008, 6, 9, 178.1670, -37.1852, 70.8000, 3.227, 1
2008, 6, 14, 174.4144, -41.1796, 41.1200, 3.520, 0
2008, 6, 14, 179.9936, -37.0282, 52.6800, 3.092, 1
2008, 6, 16, 176.6049, -40.1171, 74.7500, 3.531, 1
2008, 6, 17, 177.6596, -38.2671, 75.0000, 4.100, 1
2008, 6, 18, 175.5994, -40.2987, 42.6500, 3.206, 0
2008, 6, 22, 179.8457, -36.8096, 112.7100, 3.142, 1
2008, 6, 24, 178.7769, -36.1672, 135.8700, 3.921, 1
2008, 6, 25, 165.5101, -47.3590, 42.8800, 3.799, 1
2008, 6, 26, 175.7858, -40.4244, 41.8100, 3.558, 1
2008, 6, 26, 175.5032, -38.3897, 206.3100, 3.478, 1
2008, 6, 27, 174.3434, -40.6069, 92.1000, 3.649, 1
2008, 6, 28, 173.0918, -41.4276, 91.3100, 3.094, 1
2008, 6, 28, 176.2121, -37.9757, 149.9200, 3.080, 1
2008, 7, 1, 177.4334, -36.5254, 274.2300, 3.055, 1
2008, 7, 1, 173.2402, -40.6049, 177.4100, 3.955, 1
2008, 7, 2, 176.8015, -39.9856, 47.7600, 3.544, 1
2008, 7, 5, 178.1289, -34.9867, 301.0700, 3.172, 1
2008, 7, 5, 177.6426, -36.3103, 250.2900, 3.146, 1
2008, 7, 6, 178.4202, -35.8183, 77.8900, 3.391, 0
2008, 7, 9, 177.0651, -37.2932, 170.5700, 3.032, 1
2008, 7, 11, 176.4642, -37.3166, 245.5900, 3.272, 1
2008, 7, 11, 177.4503, -38.8455, 54.4100, 3.350, 1
2008, 7, 12, 166.7823, -45.8039, 119.8500, 5.100, 1
2008, 7, 12, 176.3338, -37.4976, 215.0000, 3.124, 1
2008, 7, 12, 176.9170, -38.2066, 91.9700, 3.900, 1
2008, 7, 13, 165.5061, -47.3368, 44.9000, 3.025, 1
2008, 7, 14, 180.7407, -36.2867, 100.0000, 3.417, 1
2008, 7, 14, 176.7817, -38.0008, 150.5000, 3.025, 1
2008, 7, 14, 175.7250, -38.2669, 194.5700, 4.087, 1
2008, 7, 15, 177.6053, -36.7413, 186.6400, 3.725, 1
2008, 7, 15, 179.6168, -37.3534, 95.0000, 3.546, 1
2008, 7, 16, 174.6563, -40.9549, 73.2300, 3.813, 1
2008, 7, 18, 176.5381, -37.4219, 234.7900, 3.518, 1
2008, 7, 20, 175.0232, -40.0839, 67.5200, 3.833, 1
2008, 7, 21, 178.6222, -34.8178, 139.2900, 3.073, 1
2008, 7, 22, 174.2939, -39.5796, 166.1800, 4.900, 1
2008, 7, 22, 178.4702, -39.0064, 42.1000, 3.225, 1
2008, 7, 23, 180.0787, -36.9777, 65.0900, 3.139, 1
2008, 7, 25, 177.5763, -36.9542, 179.8000, 3.603, 1
2008, 7, 26, 174.3163, -41.7505, 56.1600, 3.232, 1
2008, 7, 26, 176.0249, -38.0357, 206.2900, 3.519, 1
2008, 7, 28, 175.9272, -38.2196, 200.5900, 3.242, 1
2008, 7, 28, 173.4053, -40.1056, 193.9000, 3.183, 1
2008, 7, 30, 173.8424, -41.2190, 60.2100, 3.460, 0
2008, 8, 2, 180.0950, -36.0608, 71.8900, 3.330, 1
2008, 8, 5, 177.8588, -37.4090, 85.0800, 3.294, 1
2008, 8, 8, 177.3992, -37.5223, 132.0600, 3.195, 1
2008, 8, 8, 178.5157, -36.9452, 72.0200, 3.041, 1
2008, 8, 9, 175.7552, -39.4760, 64.5600, 3.309, 0
2008, 8, 9, 178.2843, -35.7080, 126.4900, 3.200, 1
2008, 8, 11, 179.0547, -34.8718, 182.6600, 3.990, 1
2008, 8, 11, 177.0096, -37.0771, 177.2200, 3.027, 1
2008, 8, 15, 176.4135, -37.0271, 329.5400, 3.064, 1
2008, 8, 15, 175.8340, -38.3931, 197.7400, 3.321, 1
2008, 8, 15, 179.0627, -35.5630, 260.1700, 3.279, 1
2008, 8, 16, 177.9332, -36.0090, 231.9600, 4.229, 1
2008, 8, 16, 175.1497, -38.6358, 233.3800, 3.040, 1
2008, 8, 17, 177.5176, -36.1912, 255.7100, 3.680, 1
2008, 8, 21, 176.9358, -36.9378, 225.5500, 3.828, 1
2008, 8, 21, 172.4145, -41.1285, 227.8700, 3.827, 1
2008, 8, 23, 178.6595, -35.1430, 162.3000, 3.840, 1
2008, 8, 23, 174.2689, -40.3352, 86.5000, 3.727, 1
2008, 8, 26, 176.5884, -40.1345, 50.6800, 3.175, 1
2008, 8, 26, 175.3594, -38.3665, 272.9600, 3.590, 1
2008, 8, 31, 176.4126, -38.0246, 179.2800, 3.869, 1
2008, 9, 1, 175.8710, -39.1086, 87.7200, 5.200, 1
2008, 9, 2, 172.9096, -41.4347, 108.5300, 3.346, 1
2008, 9, 3, 177.6788, -35.9318, 228.1400, 3.022, 1
2008, 9, 3, 173.5399, -41.5129, 59.1900, 4.166, 0
2008, 9, 5, 178.0048, -34.7933, 112.8100, 3.901, 1
2008, 9, 6, 179.3364, -36.0027, 137.7600, 3.122, 1
2008, 9, 10, 178.2113, -35.0080, 223.4200, 3.123, 1
2008, 9, 12, 176.7596, -37.7262, 190.1200, 3.541, 1
2008, 9, 13, 177.8885, -37.5218, 96.0600, 3.224, 1
2008, 9, 13, 167.5773, -44.9892, 67.0300, 4.000, 0
2008, 9, 14, 174.5134, -40.2572, 84.0200, 4.600, 1
2008, 9, 15, 176.7363, -37.3211, 243.6200, 3.389, 1
2008, 9, 18, 167.1755, -45.2447, 58.8400, 3.166, 0
2008, 9, 18, 176.0000, -39.4150, 56.6900, 3.067, 0
2008, 9, 18, 172.7359, -41.8606, 83.3600, 3.308, 1
2008, 9, 19, 175.6788, -38.5677, 175.8400, 3.313, 1
2008, 9, 28, 167.7440, -44.7345, 54.2300, 3.371, 0
2008, 9, 29, 176.1008, -39.4217, 73.6700, 3.209, 1
2008, 10, 3, 177.2087, -39.6112, 42.1800, 3.143, 1
2008, 10, 3, 178.5722, -35.7610, 175.4400, 3.743, 1
