clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
168.2275,-45.6577,244.909,168.1738,-45.6397,246.788,168.1202,-45.6216,248.667
168.2678,-45.6814,245.713,168.2139,-45.6633,247.552,168.1601,-45.6452,249.392
168.3073,-45.7047,246.423,168.2532,-45.6865,248.225,168.1992,-45.6684,250.027
168.3461,-45.7275,247.059,168.2918,-45.7093,248.824,168.2376,-45.6911,250.590
168.3840,-45.7498,247.632,168.3296,-45.7316,249.363,168.2752,-45.7133,251.095
168.4213,-45.7717,248.153,168.3667,-45.7534,249.852,168.3122,-45.7351,251.550
168.4579,-45.7932,248.631,168.4032,-45.7749,250.298,168.3485,-45.7565,251.965
168.4939,-45.8143,249.071,168.4390,-45.7959,250.709,168.3841,-45.7776,252.346
168.5292,-45.8350,249.480,168.4742,-45.8166,251.088,168.4192,-45.7982,252.697
168.5639,-45.8554,249.860,168.5088,-45.8370,251.441,168.4536,-45.8185,253.023
168.5981,-45.8754,250.216,168.5428,-45.8570,251.771,168.4876,-45.8385,253.326
168.6317,-45.8951,250.551,168.5763,-45.8766,252.080,168.5209,-45.8581,253.610
168.6648,-45.9145,250.866,168.6093,-45.8960,252.372,168.5538,-45.8774,253.877
168.6974,-45.9335,251.164,168.6418,-45.9150,252.647,168.5862,-45.8965,254.129
168.7295,-45.9523,251.447,168.6738,-45.9338,252.907,168.6181,-45.9152,254.367
168.7611,-45.9708,251.716,168.7053,-45.9522,253.154,168.6495,-45.9336,254.593
168.7923,-45.9890,251.972,168.7364,-45.9704,253.390,168.6805,-45.9518,254.807
168.8230,-46.0070,252.216,168.7670,-45.9884,253.614,168.7111,-45.9698,255.012
168.8534,-46.0247,252.450,168.7973,-46.0061,253.828,168.7412,-45.9874,255.207
168.8833,-46.0422,252.673,168.8271,-46.0235,254.034,168.7710,-46.0049,255.394
166.9211,-44.7368,12.268,166.9095,-44.7328,17.160,166.8978,-44.7288,22.051
167.0244,-44.7985,14.536,167.0121,-44.7943,19.415,166.9999,-44.7901,24.295
167.1120,-44.8548,16.760,167.0915,-44.8477,21.390,167.0710,-44.8407,26.019
167.1820,-44.9036,20.182,167.1471,-44.8916,24.018,167.1121,-44.8796,27.855
167.2395,-44.9439,26.201,167.1923,-44.9277,28.932,167.1450,-44.9114,31.664
167.2876,-44.9751,34.774,167.2351,-44.9571,36.728,167.1827,-44.9390,38.681
167.3259,-44.9987,44.405,167.2716,-44.9801,45.967,167.2174,-44.9614,47.529
167.3578,-45.0180,54.392,167.3028,-44.9992,55.744,167.2478,-44.9803,57.095
167.3860,-45.0350,64.576,167.3306,-45.0160,65.808,167.2752,-44.9969,67.040
167.4120,-45.0505,74.928,167.3564,-45.0314,76.096,167.3008,-45.0124,77.265
167.4369,-45.0653,85.471,167.3813,-45.0462,86.621,167.3256,-45.0271,87.771
167.4617,-45.0800,96.246,167.4061,-45.0609,97.421,167.3505,-45.0419,98.596
167.4873,-45.0950,107.239,167.4318,-45.0760,108.476,167.3764,-45.0570,109.713
167.5143,-45.1109,118.347,167.4591,-45.0920,119.672,167.4039,-45.0731,120.997
167.5434,-45.1280,129.440,167.4885,-45.1092,130.870,167.4337,-45.0905,132.300
167.5749,-45.1465,140.436,167.5204,-45.1278,141.981,167.4660,-45.1092,143.526
167.6090,-45.1664,151.295,167.5550,-45.1480,152.960,167.5009,-45.1295,154.626
167.6458,-45.1879,161.994,167.5922,-45.1697,163.780,167.5387,-45.1514,165.566
167.6852,-45.2110,172.528,167.6321,-45.1929,174.432,167.5791,-45.1748,176.335
167.7272,-45.2355,182.899,167.6746,-45.2176,184.911,167.6221,-45.1997,186.924
167.7714,-45.2614,193.115,167.7193,-45.2437,195.221,167.6672,-45.2260,197.327
167.8174,-45.2884,203.191,167.7657,-45.2709,205.368,167.7140,-45.2533,207.546
167.8647,-45.3162,212.555,167.8131,-45.2987,214.765,167.7615,-45.2812,216.975
167.9121,-45.3443,219.670,167.8605,-45.3268,221.871,167.8088,-45.3092,224.073
167.9592,-45.3721,224.383,167.9074,-45.3546,226.557,167.8556,-45.3370,228.730
168.0057,-45.3996,227.848,167.9536,-45.3820,229.984,167.9015,-45.3643,232.121
168.0513,-45.4266,230.544,167.9989,-45.4089,232.639,167.9466,-45.3912,234.734
168.0960,-45.4531,232.711,168.0434,-45.4353,234.763,167.9909,-45.4175,236.816
168.1399,-45.4790,234.498,168.0870,-45.4612,236.507,168.0342,-45.4433,238.517
168.1828,-45.5044,236.002,168.1298,-45.4865,237.969,168.0767,-45.4685,239.936
168.2249,-45.5292,237.290,168.1716,-45.5113,239.216,168.1183,-45.4933,241.142
168.2662,-45.5536,238.409,168.2126,-45.5356,240.295,168.1591,-45.5175,242.182
168.3066,-45.5774,239.393,168.2528,-45.5593,241.241,168.1991,-45.5412,243.090
168.3462,-45.6008,240.269,168.2923,-45.5827,242.080,168.2384,-45.5645,243.892
168.3851,-45.6237,241.055,168.3310,-45.6055,242.831,168.2769,-45.5873,244.608
168.4232,-45.6462,241.767,168.3690,-45.6279,243.510,168.3147,-45.6097,245.252
168.4607,-45.6682,242.417,168.4062,-45.6499,244.127,168.3519,-45.6316,245.838
168.4975,-45.6899,243.013,168.4429,-45.6715,244.693,168.3883,-45.6532,246.373
168.5336,-45.7111,243.565,168.4789,-45.6928,245.215,168.4242,-45.6744,246.865
168.5692,-45.7320,244.077,168.5143,-45.7136,245.699,168.4595,-45.6952,247.321
168.6041,-45.7525,244.555,168.5491,-45.7341,246.150,168.4942,-45.7157,247.745
168.6385,-45.7727,245.003,168.5834,-45.7543,246.572,168.5283,-45.7358,248.141
168.6724,-45.7926,245.425,168.6171,-45.7741,246.969,168.5620,-45.7556,248.513
168.7057,-45.8122,245.822,168.6504,-45.7937,247.343,168.5951,-45.7751,248.863
168.7386,-45.8314,246.199,168.6831,-45.8129,247.696,168.6277,-45.7943,249.193
168.7709,-45.8504,246.556,168.7154,-45.8318,248.031,168.6599,-45.8132,249.506
168.8028,-45.8691,246.896,168.7472,-45.8505,248.350,168.6916,-45.8319,249.803
168.8343,-45.8875,247.220,168.7785,-45.8689,248.653,168.7228,-45.8503,250.086
168.8653,-45.9056,247.530,168.8095,-45.8870,248.943,168.7537,-45.8684,250.356
168.8959,-45.9236,247.826,168.8400,-45.9049,249.220,168.7841,-45.8863,250.614
168.9261,-45.9412,248.110,168.8701,-45.9226,249.486,168.8141,-45.9039,250.861
168.9559,-45.9587,248.383,168.8998,-45.9400,249.741,168.8438,-45.9213,251.098
167.0097,-44.6612,12.113,166.9979,-44.6571,17.001,166.9861,-44.6530,21.890
167.1126,-44.7228,14.420,167.1001,-44.7185,19.295,167.0877,-44.7142,24.169
167.1988,-44.7786,16.683,167.1775,-44.7712,21.275,167.1561,-44.7638,25.868
167.2674,-44.8267,20.281,167.2314,-44.8143,24.039,167.1954,-44.8019,27.797
167.3243,-44.8665,26.579,167.2766,-44.8500,29.253,167.2290,-44.8336,31.927
167.3720,-44.8972,35.317,167.3196,-44.8791,37.261,167.2672,-44.8610,39.205
167.4102,-44.9207,45.015,167.3561,-44.9021,46.585,167.3020,-44.8835,48.156
167.4423,-44.9402,55.031,167.3875,-44.9213,56.400,167.3326,-44.9024,57.768
167.4709,-44.9573,65.217,167.4156,-44.9383,66.471,167.3604,-44.9193,67.726
167.4974,-44.9732,75.554,167.4420,-44.9541,76.753,167.3865,-44.9351,77.951
167.5230,-44.9884,86.074,167.4675,-44.9693,87.264,167.4121,-44.9503,88.455
167.5487,-45.0036,96.806,167.4933,-44.9846,98.033,167.4379,-44.9655,99.260
167.5754,-45.0193,107.730,167.5202,-45.0004,109.033,167.4651,-44.9815,110.336
167.6040,-45.0361,118.749,167.5491,-45.0173,120.157,167.4943,-44.9985,121.564
167.6350,-45.0543,129.726,167.5805,-45.0357,131.254,167.5261,-45.0170,132.782
167.6687,-45.0741,140.552,167.6147,-45.0556,142.205,167.5607,-45.0371,143.859
167.7051,-45.0954,151.181,167.6516,-45.0771,152.956,167.5981,-45.0588,154.731
167.7442,-45.1183,161.618,167.6911,-45.1002,163.504,167.6381,-45.0820,165.391
167.7856,-45.1426,171.884,167.7330,-45.1246,173.870,167.6804,-45.1067,175.855
167.8290,-45.1681,181.998,167.7768,-45.1503,184.064,167.7246,-45.1325,186.129
167.8739,-45.1945,191.747,167.8220,-45.1768,193.868,167.7700,-45.1591,195.989
167.9198,-45.2216,200.622,167.8680,-45.2039,202.771,167.8162,-45.1863,204.921
167.9660,-45.2489,207.967,167.9141,-45.2313,210.114,167.8622,-45.2136,212.261
168.0119,-45.2761,213.344,167.9598,-45.2584,215.468,167.9078,-45.2407,217.592
168.0572,-45.3030,217.266,168.0050,-45.2852,219.359,167.9528,-45.2675,221.451
168.1019,-45.3294,220.436,168.0494,-45.3116,222.493,167.9970,-45.2938,224.550
168.1458,-45.3554,223.057,168.0931,-45.3376,225.077,168.0405,-45.3197,227.097
168.1889,-45.3809,225.267,168.1360,-45.3630,227.249,168.0832,-45.3451,229.231
168.2313,-45.4060,227.158,168.1782,-45.3880,229.103,168.1251,-45.3700,231.047
168.2728,-45.4306,228.799,168.2195,-45.4126,230.706,168.1663,-45.3945,232.614
168.3136,-45.4547,230.238,168.2601,-45.4366,232.110,168.2067,-45.4185,233.982
168.3537,-45.4784,231.514,168.3000,-45.4602,233.351,168.2464,-45.4421,235.188
168.3930,-45.5016,232.656,168.3392,-45.4834,234.459,168.2854,-45.4652,236.262
168.4317,-45.5244,233.685,168.3777,-45.5062,235.455,168.3237,-45.4879,237.226
168.4697,-45.5468,234.619,168.4155,-45.5285,236.358,168.3613,-45.5103,238.097
168.5070,-45.5688,235.474,168.4527,-45.5505,237.183,168.3984,-45.5322,238.891
168.5437,-45.5904,236.259,168.4892,-45.5721,237.939,168.4348,-45.5537,239.619
168.5798,-45.6117,236.985,168.5252,-45.5933,238.637,168.4706,-45.5749,240.289
168.6153,-45.6326,237.660,168.5606,-45.6142,239.285,168.5059,-45.5958,240.910
168.6503,-45.6532,238.289,168.5954,-45.6348,239.888,168.5406,-45.6163,241.487
168.6847,-45.6735,238.878,168.6297,-45.6550,240.452,168.5748,-45.6365,242.026
168.7186,-45.6934,239.431,168.6635,-45.6749,240.981,168.6085,-45.6564,242.532
168.7521,-45.7130,239.953,168.6969,-45.6945,241.480,168.6417,-45.6760,243.007
168.7850,-45.7324,240.446,168.7297,-45.7138,241.951,168.6744,-45.6953,243.456
168.8175,-45.7514,240.914,168.7621,-45.7329,242.397,168.7067,-45.7143,243.880
168.8495,-45.7702,241.358,168.7940,-45.7517,242.821,168.7385,-45.7330,244.283
168.8811,-45.7888,241.781,168.8255,-45.7702,243.224,168.7700,-45.7515,244.666
168.9123,-45.8071,242.185,168.8566,-45.7884,243.608,168.8010,-45.7698,245.031
168.9431,-45.8251,242.570,168.8873,-45.8065,243.975,168.8316,-45.7878,245.380
168.9734,-45.8429,242.940,168.9176,-45.8242,244.326,168.8618,-45.8055,245.713
169.0034,-45.8605,243.294,168.9475,-45.8418,244.663,168.8916,-45.8231,246.032
169.0331,-45.8778,243.634,168.9771,-45.8591,244.986,168.9211,-45.8404,246.338
167.1955,-44.6451,13.993,167.1806,-44.6399,18.808,167.1657,-44.6348,23.622
167.2798,-44.6999,16.751,167.2558,-44.6916,21.234,167.2317,-44.6833,25.717
167.3487,-44.7476,20.922,167.3113,-44.7347,24.599,167.2740,-44.7218,28.277
167.4070,-44.7874,27.566,167.3595,-44.7710,30.272,167.3120,-44.7546,32.977
167.4559,-44.8187,36.323,167.4040,-44.8008,38.362,167.3522,-44.7829,40.400
167.4960,-44.8435,45.992,167.4424,-44.8250,47.668,167.3888,-44.8064,49.344
167.5302,-44.8642,55.993,167.4758,-44.8454,57.466,167.4213,-44.8267,58.939
167.5609,-44.8827,66.169,167.5060,-44.8638,67.529,167.4512,-44.8448,68.888
167.5896,-44.8998,76.490,167.5346,-44.8809,77.800,167.4796,-44.8619,79.111
167.6176,-44.9165,86.965,167.5626,-44.8976,88.280,167.5076,-44.8786,89.595
167.6460,-44.9333,97.603,167.5912,-44.9144,98.970,167.5363,-44.8955,100.337
167.6759,-44.9509,108.364,167.6213,-44.9321,109.820,167.5667,-44.9133,111.277
167.7078,-44.9697,119.137,167.6536,-44.9511,120.706,167.5995,-44.9324,122.275
167.7423,-44.9899,129.796,167.6885,-44.9715,131.481,167.6348,-44.9530,133.165
167.7792,-45.0116,140.266,167.7259,-44.9933,142.056,167.6726,-44.9750,143.847
167.8184,-45.0347,150.553,167.7654,-45.0165,152.434,167.7125,-44.9983,154.315
167.8594,-45.0588,160.693,167.8067,-45.0408,162.649,167.7541,-45.0227,164.604
167.9018,-45.0838,170.656,167.8494,-45.0659,172.667,167.7970,-45.0480,174.678
167.9453,-45.1095,180.046,167.8930,-45.0917,182.091,167.8408,-45.0738,184.137
167.9893,-45.1356,188.314,167.9371,-45.1177,190.374,167.8849,-45.0999,192.433
168.0334,-45.1617,195.124,167.9812,-45.1439,197.179,167.9289,-45.1260,199.234
168.0774,-45.1878,200.571,168.0250,-45.1699,202.611,167.9727,-45.1520,204.650
168.1210,-45.2136,205.025,168.0685,-45.1957,207.043,168.0160,-45.1778,209.060
168.1640,-45.2391,208.730,168.1114,-45.2212,210.721,168.0587,-45.2033,212.712
168.2066,-45.2643,211.868,168.1537,-45.2464,213.830,168.1009,-45.2284,215.792
168.2485,-45.2891,214.565,168.1954,-45.2711,216.497,168.1425,-45.2531,218.428
168.2897,-45.3136,216.910,168.2365,-45.2955,218.811,168.1834,-45.2774,220.712
168.3303,-45.3376,218.971,168.2770,-45.3195,220.841,168.2237,-45.3014,222.711
168.3703,-45.3613,220.797,168.3168,-45.3431,222.637,168.2633,-45.3250,224.476
168.4097,-45.3846,222.429,168.3560,-45.3664,224.238,168.3023,-45.3482,226.047
168.4484,-45.4075,223.897,168.3946,-45.3892,225.677,168.3407,-45.3710,227.457
168.4865,-45.4300,225.227,168.4325,-45.4117,226.978,168.3786,-45.3934,228.729
168.5240,-45.4522,226.439,168.4699,-45.4339,228.162,168.4158,-45.4155,229.885
168.5610,-45.4740,227.549,168.5067,-45.4556,229.245,168.4525,-45.4373,230.941
168.5974,-45.4954,228.572,168.5430,-45.4771,230.241,168.4886,-45.4587,231.911
168.6332,-45.5166,229.518,168.5787,-45.4982,231.162,168.5242,-45.4797,232.806
168.6685,-45.5374,230.397,168.6139,-45.5190,232.016,168.5592,-45.5005,233.635
168.7033,-45.5579,231.216,168.6485,-45.5394,232.811,168.5938,-45.5209,234.406
168.7376,-45.5781,231.984,168.6827,-45.5596,233.555,168.6279,-45.5411,235.127
168.7714,-45.5980,232.704,168.7164,-45.5795,234.253,168.6615,-45.5610,235.802
168.8048,-45.6176,233.382,168.7497,-45.5991,234.910,168.6946,-45.5805,236.437
168.8377,-45.6370,234.023,168.7825,-45.6184,235.529,168.7273,-45.5998,237.036
168.8701,-45.6561,234.629,168.8149,-45.6375,236.115,168.7596,-45.6189,237.601
168.9022,-45.6749,235.204,168.8468,-45.6563,236.671,168.7915,-45.6377,238.137
168.9338,-45.6935,235.752,168.8783,-45.6749,237.199,168.8229,-45.6562,238.646
168.9650,-45.7118,236.273,168.9095,-45.6932,237.702,168.8540,-45.6745,239.130
168.9959,-45.7299,236.771,168.9402,-45.7113,238.181,168.8846,-45.6926,239.592
169.0263,-45.7478,237.246,168.9706,-45.7292,238.639,168.9149,-45.7104,240.033
169.0564,-45.7655,237.702,169.0006,-45.7468,239.078,168.9449,-45.7281,240.454
169.0862,-45.7829,238.139,169.0303,-45.7642,239.499,168.9745,-45.7455,240.858
169.1156,-45.8002,238.558,169.0596,-45.7814,239.902,169.0038,-45.7627,241.246
167.3551,-44.6185,16.719,167.3272,-44.6088,21.030,167.2992,-44.5991,25.341
167.4257,-44.6659,21.692,167.3871,-44.6525,25.306,167.3485,-44.6392,28.919
167.4866,-44.7063,28.634,167.4400,-44.6901,31.458,167.3934,-44.6740,34.282
167.5386,-44.7393,37.233,167.4879,-44.7218,39.472,167.4372,-44.7042,41.712
167.5825,-44.7665,46.707,167.5299,-44.7483,48.591,167.4773,-44.7300,50.476
167.6208,-44.7898,56.583,167.5672,-44.7712,58.256,167.5137,-44.7527,59.929
167.6556,-44.8107,66.681,167.6015,-44.7920,68.237,167.5475,-44.7733,69.794
167.6885,-44.8304,76.927,167.6342,-44.8116,78.440,167.5800,-44.7929,79.952
167.7208,-44.8496,87.293,167.6666,-44.8309,88.819,167.6124,-44.8122,90.346
167.7538,-44.8692,97.739,167.6998,-44.8506,99.323,167.6458,-44.8319,100.906
167.7882,-44.8895,108.189,167.7345,-44.8710,109.850,167.6808,-44.8524,111.511
167.8244,-44.9108,118.559,167.7709,-44.8924,120.297,167.7174,-44.8740,122.035
167.8621,-44.9331,128.815,167.8089,-44.9148,130.621,167.7557,-44.8965,132.427
167.9012,-44.9562,138.967,167.8482,-44.9380,140.830,167.7953,-44.9198,142.692
167.9414,-44.9800,149.020,167.8886,-44.9619,150.927,167.8359,-44.9437,152.834
167.9825,-45.0044,158.803,167.9299,-44.9863,160.742,167.8772,-44.9682,162.682
168.0243,-45.0291,167.866,167.9716,-45.0110,169.824,167.9191,-44.9930,171.783
168.0663,-45.0540,175.702,168.0137,-45.0360,177.667,167.9611,-45.0179,179.632
168.1083,-45.0789,182.206,168.0557,-45.0609,184.167,168.0031,-45.0429,186.129
168.1503,-45.1038,187.677,168.0976,-45.0858,189.628,168.0449,-45.0677,191.580
168.1920,-45.1286,192.380,168.1392,-45.1105,194.317,168.0864,-45.0924,196.253
168.2333,-45.1531,196.455,168.1804,-45.1350,198.373,168.1275,-45.1169,200.290
168.2743,-45.1774,200.011,168.2212,-45.1593,201.908,168.1682,-45.1412,203.804
168.3148,-45.2014,203.137,168.2616,-45.1833,205.010,168.2085,-45.1651,206.884
168.3548,-45.2251,205.903,168.3015,-45.2070,207.753,168.2482,-45.1888,209.602
168.3944,-45.2486,208.368,168.3409,-45.2304,210.193,168.2875,-45.2121,212.018
168.4334,-45.2717,210.578,168.3798,-45.2534,212.378,168.3262,-45.2352,214.178
168.4718,-45.2945,212.571,168.4181,-45.2762,214.346,168.3644,-45.2579,216.120
168.5098,-45.3169,214.378,168.4559,-45.2986,216.127,168.4021,-45.2803,217.877
168.5473,-45.3391,216.025,168.4933,-45.3208,217.749,168.4393,-45.3024,219.474
168.5842,-45.3609,217.532,168.5301,-45.3426,219.233,168.4760,-45.3242,220.934
168.6206,-45.3825,218.920,168.5664,-45.3641,220.596,168.5122,-45.3457,222.273
168.6566,-45.4037,220.201,168.6022,-45.3853,221.854,168.5479,-45.3668,223.507
168.6920,-45.4246,221.389,168.6375,-45.4062,223.019,168.5831,-45.3877,224.649
168.7270,-45.4453,222.494,168.6724,-45.4268,224.102,168.6179,-45.4083,225.710
168.7615,-45.4657,223.527,168.7068,-45.4472,225.113,168.6522,-45.4286,226.699
168.7956,-45.4858,224.494,168.7408,-45.4672,226.058,168.6860,-45.4487,227.623
168.8292,-45.5056,225.402,168.7743,-45.4870,226.946,168.7194,-45.4685,228.490
168.8624,-45.5252,226.257,168.8074,-45.5066,227.781,168.7524,-45.4880,229.305
168.8952,-45.5445,227.065,168.8401,-45.5259,228.569,168.7850,-45.5073,230.073
168.9276,-45.5635,227.829,168.8724,-45.5449,229.314,168.8172,-45.5263,230.800
168.9595,-45.5824,228.554,168.9043,-45.5637,230.021,168.8490,-45.5451,231.487
168.9911,-45.6009,229.243,168.9358,-45.5823,230.692,168.8804,-45.5636,232.140
169.0223,-45.6193,229.899,168.9669,-45.6006,231.330,168.9115,-45.5819,232.761
169.0532,-45.6374,230.525,168.9976,-45.6188,231.939,168.9422,-45.6000,233.352
169.0836,-45.6554,231.123,169.0281,-45.6367,232.520,168.9725,-45.6179,233.917
169.1138,-45.6731,231.694,169.0581,-45.6544,233.075,169.0025,-45.6356,234.456
169.1436,-45.6906,232.242,169.0879,-45.6719,233.607,169.0322,-45.6531,234.972
169.1731,-45.7079,232.767,169.1173,-45.6891,234.117,169.0615,-45.6704,235.467
169.2022,-45.7250,233.272,169.1463,-45.7062,234.607,169.0905,-45.6875,235.941
167.4275,-44.5352,16.129,167.3961,-44.5243,20.264,167.3647,-44.5133,24.400
167.4999,-44.5823,21.828,167.4607,-44.5687,25.412,167.4216,-44.5551,28.996
167.5639,-44.6236,28.954,167.5186,-44.6079,31.938,167.4733,-44.5921,34.922
167.6198,-44.6589,37.310,167.5707,-44.6419,39.800,167.5216,-44.6248,42.290
167.6687,-44.6891,46.468,167.6175,-44.6713,48.618,167.5663,-44.6536,50.767
167.7122,-44.7156,56.093,167.6599,-44.6975,58.028,167.6075,-44.6794,59.963
167.7523,-44.7398,65.989,167.6994,-44.7215,67.805,167.6465,-44.7032,69.621
167.7906,-44.7628,76.046,167.7374,-44.7444,77.812,167.6842,-44.7260,79.579
167.8282,-44.7852,86.184,167.7750,-44.7668,87.949,167.7218,-44.7484,89.714
167.8659,-44.8077,96.334,167.8128,-44.7893,98.117,167.7597,-44.7709,99.901
167.9042,-44.8304,106.451,167.8511,-44.8121,108.255,167.7980,-44.7937,110.059
167.9428,-44.8534,116.535,167.8898,-44.8351,118.358,167.8368,-44.8168,120.181
167.9819,-44.8766,126.607,167.9289,-44.8583,128.449,167.8760,-44.8400,130.290
168.0214,-44.9000,136.622,167.9685,-44.8818,138.482,167.9156,-44.8636,140.343
168.0613,-44.9237,146.283,168.0085,-44.9056,148.161,167.9556,-44.8873,150.038
168.1016,-44.9476,155.095,168.0487,-44.9295,156.983,167.9959,-44.9113,158.870
168.1420,-44.9716,162.680,168.0891,-44.9535,164.571,168.0363,-44.9353,166.462
168.1824,-44.9956,169.115,168.1295,-44.9775,171.004,168.0766,-44.9593,172.892
168.2228,-45.0196,174.709,168.1698,-45.0015,176.591,168.1169,-44.9833,178.473
168.2629,-45.0435,179.638,168.2099,-45.0253,181.509,168.1569,-45.0071,183.380
168.3029,-45.0672,184.007,168.2498,-45.0490,185.864,168.1967,-45.0308,187.721
168.3426,-45.0908,187.898,168.2893,-45.0726,189.739,168.2362,-45.0543,191.581
168.3819,-45.1141,191.380,168.3286,-45.0959,193.203,168.2753,-45.0776,195.027
168.4208,-45.1372,194.509,168.3674,-45.1190,196.313,168.3140,-45.1007,198.118
168.4594,-45.1601,197.333,168.4058,-45.1418,199.118,168.3523,-45.1235,200.902
168.4975,-45.1827,199.894,168.4438,-45.1644,201.658,168.3902,-45.1461,203.422
168.5352,-45.2050,202.225,168.4814,-45.1867,203.968,168.4277,-45.1684,205.711
168.5725,-45.2271,204.355,168.5186,-45.2088,206.077,168.4647,-45.1904,207.799
168.6093,-45.2490,206.311,168.5553,-45.2306,208.012,168.5013,-45.2122,209.712
168.6457,-45.2705,208.112,168.5916,-45.2521,209.792,168.5375,-45.2336,211.471
168.6816,-45.2918,209.777,168.6274,-45.2733,211.435,168.5732,-45.2549,213.094
168.7172,-45.3128,211.321,168.6628,-45.2943,212.959,168.6085,-45.2758,214.597
168.7522,-45.3335,212.758,168.6978,-45.3151,214.375,168.6434,-45.2966,215.993
168.7869,-45.3540,214.099,168.7324,-45.3355,215.696,168.6779,-45.3170,217.293
168.8212,-45.3743,215.354,168.7665,-45.3558,216.931,168.7119,-45.3372,218.508
168.8550,-45.3943,216.531,168.8003,-45.3757,218.089,168.7456,-45.3571,219.647
168.8884,-45.4140,217.639,168.8336,-45.3954,219.178,168.7788,-45.3768,220.717
168.9215,-45.4335,218.683,168.8666,-45.4149,220.204,168.8117,-45.3963,221.724
168.9541,-45.4528,219.670,168.8991,-45.4342,221.172,168.8442,-45.4155,222.674
168.9864,-45.4718,220.605,168.9313,-45.4532,222.089,168.8763,-45.4345,223.573
169.0183,-45.4906,221.492,168.9631,-45.4720,222.959,168.9080,-45.4533,224.425
169.0499,-45.5092,222.335,168.9946,-45.4906,223.784,168.9394,-45.4719,225.234
169.0810,-45.5276,223.137,169.0257,-45.5089,224.570,168.9704,-45.4902,226.003
169.1119,-45.5458,223.902,169.0565,-45.5271,225.319,169.0011,-45.5084,226.736
169.1424,-45.5637,224.633,169.0869,-45.5450,226.034,169.0315,-45.5263,227.435
169.1726,-45.5815,225.332,169.1170,-45.5628,226.718,169.0615,-45.5440,228.103
169.2024,-45.5991,226.001,169.1468,-45.5803,227.372,169.0913,-45.5616,228.742
169.2320,-45.6165,226.643,169.1763,-45.5977,227.999,169.1207,-45.5789,229.354
169.2612,-45.6336,227.259,169.2055,-45.6149,228.600,169.1498,-45.5961,229.941
169.2902,-45.6507,227.851,169.2343,-45.6319,229.178,169.1786,-45.6131,230.505
167.5747,-44.4988,21.166,167.5356,-44.4852,24.764,167.4965,-44.4715,28.361
167.6414,-44.5411,28.349,167.5974,-44.5258,31.481,167.5534,-44.5104,34.613
167.7009,-44.5785,36.485,167.6535,-44.5619,39.200,167.6060,-44.5454,41.914
167.7543,-44.6115,45.346,167.7046,-44.5942,47.747,167.6550,-44.5769,50.147
167.8029,-44.6411,54.684,167.7519,-44.6234,56.874,167.7010,-44.6057,59.064
167.8480,-44.6684,64.311,167.7963,-44.6505,66.371,167.7447,-44.6325,68.431
167.8911,-44.6943,74.109,167.8390,-44.6763,76.092,167.7869,-44.6582,78.075
167.9328,-44.7194,83.993,167.8805,-44.7012,85.927,167.8281,-44.6830,87.862
167.9737,-44.7438,93.922,167.9211,-44.7256,95.819,167.8685,-44.7074,97.716
168.0139,-44.7678,103.903,167.9611,-44.7496,105.774,167.9084,-44.7313,107.645
168.0536,-44.7916,113.941,168.0008,-44.7733,115.800,167.9480,-44.7550,117.659
168.0933,-44.8152,123.936,168.0404,-44.7969,125.793,167.9876,-44.7787,127.650
168.1329,-44.8388,133.525,168.0800,-44.8205,135.383,168.0272,-44.8023,137.242
168.1726,-44.8624,142.182,168.1197,-44.8442,144.040,168.0668,-44.8259,145.898
168.2122,-44.8860,149.662,168.1593,-44.8678,151.517,168.1064,-44.8495,153.372
168.2518,-44.9095,156.143,168.1988,-44.8913,157.993,168.1459,-44.8730,159.843
168.2913,-44.9330,161.880,168.2382,-44.9148,163.721,168.1852,-44.8965,165.563
168.3305,-44.9564,167.009,168.2774,-44.9381,168.841,168.2243,-44.9199,170.672
168.3696,-44.9796,171.623,168.3164,-44.9613,173.442,168.2632,-44.9431,175.261
168.4084,-45.0027,175.788,168.3551,-44.9844,177.593,168.3019,-44.9661,179.398
168.4469,-45.0256,179.564,168.3935,-45.0073,181.354,168.3402,-44.9889,183.144
168.4851,-45.0483,182.998,168.4316,-45.0299,184.772,168.3782,-45.0116,186.545
168.5230,-45.0707,186.132,168.4694,-45.0524,187.888,168.4158,-45.0340,189.644
168.5604,-45.0930,189.000,168.5068,-45.0746,190.739,168.4531,-45.0563,192.478
168.5976,-45.1151,191.635,168.5438,-45.0967,193.355,168.4901,-45.0782,195.076
168.6343,-45.1369,194.062,168.5804,-45.1184,195.764,168.5266,-45.1000,197.466
168.6707,-45.1584,196.305,168.6167,-45.1400,197.988,168.5628,-45.1215,199.671
168.7067,-45.1798,198.383,168.6526,-45.1613,200.047,168.5985,-45.1428,201.712
168.7422,-45.2009,200.314,168.6881,-45.1824,201.960,168.6339,-45.1639,203.605
168.7774,-45.2217,202.113,168.7232,-45.2032,203.740,168.6689,-45.1847,205.367
168.8123,-45.2423,203.794,168.7579,-45.2238,205.403,168.7036,-45.2053,207.011
168.8467,-45.2627,205.368,168.7922,-45.2442,206.958,168.7378,-45.2256,208.548
168.8807,-45.2829,206.846,168.8262,-45.2643,208.418,168.7717,-45.2457,209.989
168.9144,-45.3028,208.236,168.8598,-45.2842,209.790,168.8052,-45.2656,211.344
168.9477,-45.3225,209.546,168.8930,-45.3039,211.082,168.8383,-45.2853,212.618
