clon1,clat1,cdep1,clon2,clat2,cdep2,clon3,clat3,cdep3
172.2258,-40.5591,311.443,172.2957,-40.6495,314.247,172.3599,-40.7324,316.818
172.1998,-40.5475,313.763,172.2698,-40.6379,316.547,172.3342,-40.7207,319.098
172.1740,-40.5360,316.000,172.2442,-40.6264,318.765,172.3087,-40.7091,321.299
172.1483,-40.5246,318.160,172.2187,-40.6149,320.907,172.2833,-40.6976,323.425
172.1228,-40.5133,320.248,172.1933,-40.6035,322.979,172.2581,-40.6862,325.482
172.0974,-40.5020,322.268,172.1680,-40.5922,324.984,172.2329,-40.6749,327.473
172.0721,-40.4908,324.224,172.1429,-40.5810,326.926,172.2079,-40.6636,329.403
172.0470,-40.4796,326.119,172.1178,-40.5698,328.809,172.1830,-40.6524,331.274
172.0220,-40.4685,327.958,172.0929,-40.5587,330.636,172.1581,-40.6413,333.091
171.9970,-40.4574,329.743,172.0680,-40.5476,332.410,172.1333,-40.6302,334.855
171.9722,-40.4464,331.476,172.0432,-40.5366,334.134,172.1086,-40.6192,336.571
171.9474,-40.4355,333.162,172.0185,-40.5256,335.811,172.0839,-40.6082,338.239
171.9227,-40.4246,334.801,171.9938,-40.5147,337.442,172.0592,-40.5973,339.863
171.8980,-40.4137,336.397,171.9692,-40.5038,339.031,172.0347,-40.5864,341.445
171.8734,-40.4028,337.951,171.9447,-40.4930,340.578,172.0101,-40.5756,342.986
171.8489,-40.3920,339.465,171.9201,-40.4822,342.086,171.9856,-40.5648,344.489
171.8244,-40.3812,340.942,171.8957,-40.4714,343.557,171.9611,-40.5540,345.955
171.8000,-40.3705,342.383,171.8712,-40.4607,344.993,171.9367,-40.5433,347.385
171.7756,-40.3598,343.789,171.8468,-40.4499,346.394,171.9123,-40.5326,348.782
171.7512,-40.3490,345.162,171.8224,-40.4392,347.763,171.8879,-40.5219,350.147
171.7269,-40.3384,346.503,171.7981,-40.4286,349.100,171.8635,-40.5112,351.480
171.7026,-40.3277,347.814,171.7737,-40.4179,350.407,171.8391,-40.5006,352.784
171.6783,-40.3170,349.095,171.7494,-40.4073,351.685,171.8148,-40.4900,354.059
175.4736,-42.0016,21.903,175.4998,-42.0122,33.645,175.5239,-42.0219,44.409
175.3597,-41.9534,24.262,175.3849,-41.9643,36.016,175.4081,-41.9742,46.790
175.2444,-41.9046,26.668,175.2678,-41.9153,38.451,175.2892,-41.9250,49.252
175.1294,-41.8559,28.935,175.1512,-41.8663,40.740,175.1712,-41.8759,51.561
175.0158,-41.8076,31.015,175.0372,-41.8184,42.823,175.0568,-41.8282,53.646
174.9038,-41.7603,33.012,174.9257,-41.7720,44.801,174.9457,-41.7827,55.607
174.7935,-41.7138,35.023,174.8170,-41.7270,46.770,174.8386,-41.7390,57.538
174.6848,-41.6683,37.154,174.7108,-41.6835,48.833,174.7346,-41.6975,59.538
174.5777,-41.6239,39.485,174.6067,-41.6419,51.065,174.6333,-41.6583,61.681
174.4725,-41.5804,42.094,174.5050,-41.6013,53.545,174.5349,-41.6204,64.041
174.3684,-41.5382,45.045,174.4044,-41.5626,56.332,174.4375,-41.5849,66.679
174.2664,-41.4968,48.369,174.3064,-41.5247,59.457,174.3431,-41.5504,69.621
174.1664,-41.4567,52.080,174.2101,-41.4887,62.928,174.2503,-41.5179,72.872
174.0688,-41.4178,56.196,174.1165,-41.4539,66.759,174.1603,-41.4870,76.441
173.9739,-41.3804,60.730,174.0254,-41.4208,70.965,174.0726,-41.4577,80.347
173.8820,-41.3442,65.697,173.9372,-41.3887,75.567,173.9878,-41.4295,84.614
173.7929,-41.3095,71.094,173.8513,-41.3583,80.570,173.9049,-41.4030,89.256
173.7075,-41.2758,76.925,173.7689,-41.3285,85.993,173.8254,-41.3767,94.305
173.6249,-41.2437,83.173,173.6887,-41.3001,91.832,173.7473,-41.3517,99.769
173.5452,-41.2132,89.813,173.6107,-41.2732,98.071,173.6709,-41.3282,105.641
173.4699,-41.1831,96.812,173.5375,-41.2458,104.676,173.5995,-41.3033,111.884
173.3967,-41.1554,104.086,173.4650,-41.2214,111.556,173.5277,-41.2820,118.403
173.3287,-41.1279,111.601,173.3989,-41.1963,118.666,173.4633,-41.2589,125.142
173.2637,-41.1025,119.245,173.3352,-41.1734,125.868,173.4008,-41.2384,131.939
173.2013,-41.0801,126.930,173.2729,-41.1546,133.072,173.3386,-41.2228,138.703
173.1456,-41.0579,134.705,173.2188,-41.1345,140.357,173.2860,-41.2047,145.538
173.0944,-41.0370,142.595,173.1691,-41.1152,147.765,173.2378,-41.1869,152.505
173.0450,-41.0193,150.589,173.1194,-41.1001,155.304,173.1876,-41.1741,159.626
172.9998,-41.0030,158.708,173.0736,-41.0861,163.023,173.1415,-41.1621,166.979
172.9603,-40.9865,167.038,173.0349,-41.0704,171.030,173.1035,-41.1473,174.689
172.9240,-40.9704,175.759,172.9996,-41.0546,179.507,173.0691,-41.1317,182.942
172.8880,-40.9560,185.139,172.9631,-41.0409,188.722,173.0322,-41.1187,192.006
172.8517,-40.9432,195.084,172.9250,-41.0294,198.567,172.9923,-41.1084,201.761
172.8169,-40.9302,205.134,172.8888,-41.0174,208.561,172.9548,-41.0974,211.701
172.7843,-40.9165,214.959,172.8560,-41.0040,218.353,172.9219,-41.0841,221.464
172.7533,-40.9021,224.303,172.8256,-40.9893,227.677,172.8921,-41.0692,230.770
172.7222,-40.8879,232.843,172.7950,-40.9749,236.193,172.8619,-41.0546,239.263
172.6893,-40.8750,240.275,172.7611,-40.9626,243.581,172.8271,-41.0428,246.611
172.6551,-40.8632,246.647,172.7249,-40.9521,249.890,172.7889,-41.0336,252.863
172.6217,-40.8516,252.263,172.6894,-40.9417,255.440,172.7516,-41.0243,258.352
172.5899,-40.8397,257.343,172.6561,-40.9308,260.456,172.7170,-41.0142,263.310
172.5594,-40.8277,262.008,172.6248,-40.9193,265.062,172.6850,-41.0033,267.861
172.5302,-40.8156,266.332,172.5952,-40.9076,269.332,172.6550,-40.9918,272.082
172.5019,-40.8035,270.372,172.5668,-40.8957,273.323,172.6266,-40.9801,276.028
172.4743,-40.7915,274.168,172.5395,-40.8837,277.074,172.5993,-40.9682,279.739
172.4474,-40.7795,277.751,172.5128,-40.8717,280.618,172.5730,-40.9562,283.246
172.4210,-40.7676,281.147,172.4868,-40.8597,283.978,172.5473,-40.9442,286.573
172.3950,-40.7558,284.377,172.4612,-40.8479,287.175,172.5221,-40.9322,289.741
172.3693,-40.7441,287.457,172.4360,-40.8361,290.226,172.4973,-40.9203,292.765
172.3440,-40.7326,290.401,172.4111,-40.8244,293.144,172.4727,-40.9085,295.659
172.3188,-40.7211,293.221,172.3864,-40.8127,295.941,172.4484,-40.8968,298.434
172.2939,-40.7097,295.928,172.3618,-40.8012,298.627,172.4243,-40.8851,301.101
172.2691,-40.6984,298.530,172.3375,-40.7898,301.210,172.4003,-40.8736,303.667
172.2445,-40.6872,301.035,172.3132,-40.7785,303.699,172.3764,-40.8621,306.141
172.2200,-40.6760,303.451,172.2891,-40.7672,306.100,172.3526,-40.8507,308.528
172.1956,-40.6650,305.783,172.2650,-40.7560,308.418,172.3288,-40.8394,310.835
172.1712,-40.6540,308.036,172.2409,-40.7449,310.660,172.3050,-40.8282,313.066
172.1470,-40.6430,310.216,172.2170,-40.7339,312.831,172.2813,-40.8171,315.227
172.1228,-40.6321,312.327,172.1930,-40.7229,314.933,172.2576,-40.8060,317.322
172.0987,-40.6213,314.374,172.1691,-40.7119,316.972,172.2338,-40.7950,319.354
172.0746,-40.6105,316.359,172.1452,-40.7011,318.951,172.2101,-40.7841,321.327
172.0505,-40.5997,318.287,172.1213,-40.6902,320.874,172.1864,-40.7732,323.245
172.0265,-40.5890,320.161,172.0974,-40.6794,322.742,172.1626,-40.7623,325.109
172.0025,-40.5783,321.982,172.0735,-40.6687,324.560,172.1388,-40.7515,326.924
171.9785,-40.5676,323.755,172.0496,-40.6579,326.330,172.1150,-40.7408,328.691
171.9545,-40.5569,325.481,172.0257,-40.6472,328.054,172.0912,-40.7300,330.412
171.9305,-40.5463,327.163,172.0018,-40.6366,329.734,172.0673,-40.7193,332.091
171.9065,-40.5356,328.802,171.9778,-40.6259,331.372,172.0434,-40.7086,333.728
171.8825,-40.5250,330.402,171.9539,-40.6153,332.971,172.0195,-40.6980,335.326
171.8584,-40.5144,331.963,171.9299,-40.6046,334.532,171.9955,-40.6873,336.887
171.8344,-40.5038,333.487,171.9059,-40.5940,336.056,171.9716,-40.6767,338.411
171.8104,-40.4932,334.976,171.8819,-40.5834,337.545,171.9475,-40.6661,339.901
171.7863,-40.4826,336.431,171.8578,-40.5728,339.002,171.9235,-40.6555,341.358
171.7623,-40.4720,337.855,171.8337,-40.5623,340.426,171.8994,-40.6449,342.783
171.7382,-40.4615,339.247,171.8096,-40.5517,341.819,171.8753,-40.6343,344.177
171.7141,-40.4509,340.609,171.7855,-40.5411,343.183,171.8511,-40.6237,345.542
171.6900,-40.4403,341.943,171.7613,-40.5305,344.518,171.8269,-40.6132,346.878
171.6658,-40.4297,343.250,171.7371,-40.5199,345.826,171.8027,-40.6026,348.187
175.2912,-42.0404,22.842,175.3174,-42.0523,34.568,175.3415,-42.0633,45.317
175.1765,-41.9920,25.318,175.2013,-42.0039,37.067,175.2240,-42.0148,47.837
175.0615,-41.9434,27.718,175.0845,-41.9551,39.492,175.1056,-41.9659,50.286
174.9472,-41.8951,29.951,174.9692,-41.9070,41.737,174.9894,-41.9180,52.541
174.8344,-41.8477,32.069,174.8564,-41.8604,43.844,174.8765,-41.8721,54.638
174.7233,-41.8012,34.168,174.7463,-41.8154,45.908,174.7674,-41.8285,56.670
174.6136,-41.7558,36.358,174.6385,-41.7722,48.037,174.6612,-41.7872,58.743
174.5054,-41.7116,38.727,174.5325,-41.7308,50.316,174.5574,-41.7484,60.940
174.3987,-41.6685,41.350,174.4286,-41.6908,52.819,174.4561,-41.7114,63.332
174.2932,-41.6267,44.289,174.3258,-41.6529,55.603,174.3557,-41.6770,65.975
174.1895,-41.5860,47.578,174.2250,-41.6165,58.698,174.2575,-41.6445,68.891
174.0877,-41.5468,51.246,174.1260,-41.5819,62.126,174.1613,-41.6141,72.099
173.9878,-41.5091,55.321,174.0288,-41.5493,65.913,174.0664,-41.5861,75.623
173.8907,-41.4726,59.831,173.9342,-41.5179,70.092,173.9742,-41.5593,79.497
173.7957,-41.4377,64.793,173.8411,-41.4882,74.688,173.8827,-41.5344,83.759
173.7040,-41.4038,70.215,173.7509,-41.4592,79.727,173.7940,-41.5099,88.446
173.6149,-41.3712,76.093,173.6627,-41.4311,85.214,173.7066,-41.4861,93.576
173.5290,-41.3396,82.394,173.5772,-41.4038,91.131,173.6215,-41.4626,99.139
173.4466,-41.3089,89.088,173.4952,-41.3768,97.446,173.5398,-41.4391,105.107
173.3668,-41.2797,96.098,173.4150,-41.3513,104.069,173.4592,-41.4170,111.376
173.2916,-41.2516,103.352,173.3400,-41.3265,110.919,173.3844,-41.3952,117.856
173.2185,-41.2254,110.821,173.2657,-41.3038,117.951,173.3091,-41.3758,124.487
173.1506,-41.2009,118.350,173.1975,-41.2829,124.981,173.2406,-41.3580,131.059
173.0894,-41.1779,125.899,173.1374,-41.2628,131.984,173.1815,-41.3407,137.562
173.0288,-41.1573,133.584,173.0747,-41.2455,139.126,173.1169,-41.3263,144.206
172.9758,-41.1382,141.421,173.0212,-41.2289,146.445,173.0629,-41.3121,151.051
172.9306,-41.1199,149.381,172.9777,-41.2124,153.936,173.0210,-41.2971,158.110
172.8868,-41.1033,157.443,172.9332,-41.1974,161.594,172.9759,-41.2835,165.398
172.8437,-41.0883,165.657,172.8873,-41.1838,169.475,172.9275,-41.2713,172.974
172.8055,-41.0740,174.550,172.8477,-41.1705,178.128,172.8865,-41.2590,181.407
172.7730,-41.0600,184.250,172.8160,-41.1569,187.675,172.8556,-41.2458,190.815
172.7411,-41.0464,194.186,172.7844,-41.1437,197.510,172.8243,-41.2329,200.557
172.7087,-41.0331,204.051,172.7514,-41.1308,207.306,172.7907,-41.2203,210.289
172.6759,-41.0201,213.652,172.7170,-41.1181,216.858,172.7548,-41.2078,219.797
172.6427,-41.0073,222.725,172.6817,-41.1054,225.892,172.7176,-41.1954,228.795
172.6135,-40.9943,230.598,172.6530,-41.0926,233.712,172.6893,-41.1826,236.567
172.5889,-40.9813,237.097,172.6318,-41.0794,240.140,172.6713,-41.1693,242.930
172.5651,-40.9683,242.752,172.6115,-41.0661,245.721,172.6541,-41.1558,248.443
172.5413,-40.9555,247.845,172.5906,-41.0529,250.744,172.6360,-41.1422,253.402
172.5177,-40.9429,252.506,172.5696,-41.0398,255.342,172.6173,-41.1287,257.942
172.4942,-40.9305,256.822,172.5485,-41.0269,259.602,172.5983,-41.1153,262.151
172.4710,-40.9183,260.855,172.5272,-41.0142,263.586,172.5790,-41.1021,266.089
172.4478,-40.9064,264.648,172.5059,-41.0018,267.336,172.5594,-41.0892,269.800
172.4248,-40.8946,268.235,172.4845,-40.9896,270.886,172.5395,-41.0765,273.315
172.4019,-40.8831,271.640,172.4631,-40.9776,274.258,172.5193,-41.0641,276.659
172.3791,-40.8717,274.884,172.4415,-40.9658,277.474,172.4990,-41.0520,279.849
172.3563,-40.8605,277.983,172.4199,-40.9542,280.550,172.4784,-41.0400,282.903
172.3336,-40.8494,280.951,172.3983,-40.9427,283.497,172.4577,-41.0282,285.832
172.3110,-40.8385,283.800,172.3765,-40.9315,286.329,172.4368,-41.0166,288.647
172.2883,-40.8276,286.539,172.3547,-40.9203,289.053,172.4158,-41.0052,291.358
172.2657,-40.8169,289.177,172.3329,-40.9093,291.679,172.3946,-40.9939,293.973
172.2431,-40.8062,291.721,172.3109,-40.8983,294.214,172.3732,-40.9828,296.499
172.2205,-40.7956,294.179,172.2889,-40.8875,296.663,172.3518,-40.9717,298.941
172.1979,-40.7851,296.555,172.2668,-40.8768,299.034,172.3301,-40.9608,301.306
172.1753,-40.7746,298.855,172.2446,-40.8661,301.329,172.3084,-40.9499,303.598
172.1526,-40.7642,301.084,172.2224,-40.8555,303.556,172.2865,-40.9391,305.821
172.1299,-40.7538,303.247,172.2000,-40.8449,305.716,172.2645,-40.9284,307.980
172.1071,-40.7434,305.346,172.1776,-40.8344,307.815,172.2423,-40.9178,310.079
172.0843,-40.7330,307.386,172.1551,-40.8239,309.856,172.2201,-40.9072,312.120
172.0615,-40.7227,309.370,172.1325,-40.8135,311.841,172.1977,-40.8966,314.106
172.0386,-40.7124,311.300,172.1098,-40.8030,313.774,172.1752,-40.8861,316.041
172.0156,-40.7021,313.180,172.0870,-40.7926,315.657,172.1525,-40.8756,317.927
171.9926,-40.6917,315.012,172.0641,-40.7822,317.492,172.1298,-40.8651,319.766
171.9695,-40.6814,316.798,172.0411,-40.7718,319.283,172.1069,-40.8547,321.561
171.9463,-40.6711,318.541,172.0180,-40.7615,321.031,172.0839,-40.8442,323.313
171.9230,-40.6608,320.243,171.9948,-40.7511,322.738,172.0608,-40.8338,325.025
171.8997,-40.6504,321.905,171.9716,-40.7407,324.406,172.0376,-40.8234,326.698
171.8763,-40.6401,323.529,171.9482,-40.7303,326.036,172.0143,-40.8130,328.334
171.8528,-40.6297,325.117,171.9248,-40.7199,327.631,171.9909,-40.8025,329.934
171.8293,-40.6193,326.671,171.9012,-40.7095,329.191,171.9674,-40.7921,331.500
171.8057,-40.6089,328.191,171.8776,-40.6991,330.718,171.9437,-40.7817,333.033
171.7820,-40.5985,329.680,171.8539,-40.6886,332.213,171.9200,-40.7712,334.535
171.7582,-40.5881,331.138,171.8301,-40.6782,333.678,171.8962,-40.7607,336.006
171.7343,-40.5776,332.567,171.8062,-40.6677,335.113,171.8723,-40.7503,337.448
171.7104,-40.5671,333.967,171.7822,-40.6572,336.520,171.8483,-40.7398,338.861
171.6864,-40.5566,335.340,171.7582,-40.6467,337.900,171.8242,-40.7293,340.247
171.6624,-40.5461,336.687,171.7341,-40.6362,339.254,171.8000,-40.7188,341.606
175.1075,-42.0761,24.480,175.1336,-42.0873,36.219,175.1575,-42.0976,46.979
174.9927,-42.0275,26.893,175.0172,-42.0385,38.655,175.0396,-42.0487,49.438
174.8781,-41.9792,29.158,174.9013,-41.9904,40.936,174.9226,-42.0007,51.733
174.7649,-41.9316,31.308,174.7880,-41.9434,43.081,174.8091,-41.9543,53.872
174.6534,-41.8849,33.425,174.6773,-41.8981,45.168,174.6992,-41.9102,55.932
174.5435,-41.8393,35.618,174.5691,-41.8544,47.305,174.5926,-41.8683,58.018
174.4351,-41.7947,37.978,174.4631,-41.8124,49.582,174.4888,-41.8286,60.219
174.3281,-41.7513,40.581,174.3588,-41.7722,52.071,174.3870,-41.7912,62.604
174.2225,-41.7092,43.483,174.2562,-41.7337,54.823,174.2871,-41.7562,65.218
174.1188,-41.6684,46.728,174.1556,-41.6971,57.875,174.1893,-41.7234,68.093
174.0168,-41.6291,50.350,174.0567,-41.6625,61.257,174.0933,-41.6931,71.254
173.9168,-41.5914,54.393,173.9594,-41.6300,65.013,173.9985,-41.6653,74.747
173.8191,-41.5550,58.891,173.8642,-41.5987,69.184,173.9055,-41.6388,78.620
173.7234,-41.5200,63.858,173.7700,-41.5690,73.801,173.8128,-41.6138,82.916
173.6303,-41.4860,69.308,173.6780,-41.5399,78.894,173.7218,-41.5893,87.681
173.5394,-41.4531,75.215,173.5873,-41.5116,84.448,173.6312,-41.5652,92.910
173.4514,-41.4211,81.532,173.4991,-41.4839,90.414,173.5428,-41.5415,98.556
173.3664,-41.3903,88.196,173.4135,-41.4572,96.715,173.4568,-41.5186,104.525
173.2842,-41.3612,95.120,173.3303,-41.4323,103.243,173.3727,-41.4975,110.688
173.2066,-41.3334,102.247,173.2524,-41.4086,109.923,173.2944,-41.4774,116.960
173.1311,-41.3081,109.547,173.1749,-41.3877,116.713,173.2152,-41.4607,123.283
173.0622,-41.2845,116.898,173.1054,-41.3683,123.479,173.1450,-41.4451,129.512
173.0000,-41.2626,124.317,173.0433,-41.3501,130.278,173.0830,-41.4303,135.742
172.9389,-41.2434,131.932,172.9789,-41.3347,137.296,173.0155,-41.4183,142.212
172.8866,-41.2252,139.746,172.9254,-41.3192,144.562,172.9611,-41.4053,148.976
172.8424,-41.2079,147.734,172.8822,-41.3037,152.068,172.9188,-41.3915,156.040
172.7989,-41.1926,155.903,172.8369,-41.2902,159.831,172.8718,-41.3797,163.432
172.7562,-41.1788,164.287,172.7902,-41.2781,167.887,172.8215,-41.3691,171.186
172.7192,-41.1655,173.267,172.7512,-41.2659,176.627,172.7805,-41.3578,179.706
172.6886,-41.1522,182.802,172.7214,-41.2530,185.998,172.7515,-41.3453,188.928
172.6587,-41.1395,192.281,172.6917,-41.2406,195.353,172.7220,-41.3332,198.169
172.6282,-41.1275,201.433,172.6602,-41.2290,204.407,172.6895,-41.3220,207.134
172.5973,-41.1159,210.122,172.6273,-41.2178,213.018,172.6548,-41.3113,215.673
172.5669,-41.1044,218.185,172.5946,-41.2067,221.017,172.6201,-41.3005,223.614
172.5417,-41.0927,225.119,172.5706,-41.1949,227.887,172.5971,-41.2887,230.424
172.5225,-41.0805,230.883,172.5563,-41.1822,233.581,172.5873,-41.2754,236.054
172.5044,-41.0682,236.014,172.5434,-41.1691,238.648,172.5792,-41.2615,241.062
172.4860,-41.0561,240.735,172.5295,-41.1561,243.313,172.5696,-41.2477,245.676
172.4672,-41.0442,245.125,172.5147,-41.1433,247.655,172.5583,-41.2341,249.974
172.4481,-41.0326,249.239,172.4990,-41.1308,251.728,172.5457,-41.2208,254.009
172.4288,-41.0212,253.117,172.4825,-41.1186,255.571,172.5320,-41.2079,257.820
172.4092,-41.0100,256.791,172.4655,-41.1067,259.215,172.5172,-41.1953,261.436
172.3894,-40.9991,260.285,172.4479,-41.0951,262.683,172.5016,-41.1830,264.881
172.3695,-40.9883,263.618,172.4299,-41.0837,265.995,172.4854,-41.1710,268.174
172.3495,-40.9777,266.806,172.4115,-41.0725,269.166,172.4685,-41.1593,271.329
172.3293,-40.9673,269.863,172.3928,-41.0615,272.209,172.4512,-41.1478,274.359
172.3090,-40.9569,272.801,172.3738,-41.0507,275.135,172.4334,-41.1366,277.275
172.2886,-40.9467,275.628,172.3545,-41.0400,277.954,172.4151,-41.1255,280.086
172.2681,-40.9366,278.354,172.3350,-41.0295,280.674,172.3965,-41.1146,282.801
172.2475,-40.9265,280.986,172.3153,-41.0190,283.303,172.3776,-41.1038,285.426
172.2268,-40.9165,283.530,172.2953,-41.0087,285.846,172.3583,-41.0932,287.968
172.2059,-40.9065,285.994,172.2752,-40.9985,288.309,172.3388,-41.0827,290.431
172.1849,-40.8966,288.380,172.2548,-40.9883,290.698,172.3190,-41.0723,292.822
172.1639,-40.8868,290.696,172.2342,-40.9782,293.016,172.2989,-41.0620,295.144
172.1427,-40.8769,292.944,172.2135,-40.9681,295.269,172.2785,-41.0517,297.401
172.1213,-40.8670,295.129,172.1925,-40.9581,297.460,172.2580,-41.0415,299.598
172.0999,-40.8572,297.254,172.1714,-40.9481,299.592,172.2371,-41.0313,301.736
172.0783,-40.8474,299.322,172.1501,-40.9381,301.669,172.2161,-41.0212,303.820
172.0565,-40.8375,301.337,172.1286,-40.9281,303.693,172.1948,-41.0111,305.853
172.0346,-40.8276,303.302,172.1069,-40.9181,305.667,172.1733,-41.0010,307.836
172.0126,-40.8178,305.218,172.0851,-40.9081,307.594,172.1516,-40.9909,309.772
171.9905,-40.8078,307.088,172.0631,-40.8981,309.475,172.1298,-40.9808,311.663
171.9682,-40.7979,308.915,172.0409,-40.8881,311.313,172.1077,-40.9707,313.512
171.9458,-40.7879,310.700,172.0185,-40.8780,313.111,172.0854,-40.9606,315.320
171.9232,-40.7779,312.446,171.9960,-40.8680,314.868,172.0629,-40.9505,317.089
171.9005,-40.7679,314.153,171.9733,-40.8579,316.588,172.0403,-40.9404,318.821
171.8776,-40.7578,315.824,171.9505,-40.8478,318.272,172.0174,-40.9302,320.516
171.8546,-40.7477,317.461,171.9275,-40.8376,319.922,171.9944,-40.9200,322.178
171.8315,-40.7375,319.064,171.9043,-40.8274,321.538,171.9712,-40.9098,323.806
171.8082,-40.7273,320.635,171.8810,-40.8172,323.122,171.9479,-40.8995,325.402
171.7848,-40.7170,322.176,171.8575,-40.8069,324.676,171.9244,-40.8892,326.967
171.7612,-40.7067,323.687,171.8339,-40.7966,326.200,171.9007,-40.8789,328.503
171.7375,-40.6964,325.169,171.8102,-40.7862,327.695,171.8769,-40.8686,330.011
171.7137,-40.6860,326.625,171.7863,-40.7758,329.163,171.8530,-40.8582,331.490
171.6898,-40.6755,328.053,171.7622,-40.7654,330.604,171.8288,-40.8477,332.943
171.6657,-40.6650,329.457,171.7381,-40.7549,332.020,171.8046,-40.8372,334.369
175.0360,-42.1570,24.288,175.0623,-42.1655,36.050,175.0864,-42.1733,46.831
174.9215,-42.1083,26.573,174.9468,-42.1168,38.351,174.9700,-42.1245,49.147
174.8071,-42.0602,28.727,174.8314,-42.0689,40.516,174.8538,-42.0769,51.322
174.6937,-42.0125,30.807,174.7179,-42.0218,42.591,174.7401,-42.0304,53.394
174.5822,-41.9655,32.859,174.6075,-41.9760,44.615,174.6307,-41.9856,55.392
174.4725,-41.9195,34.992,174.4999,-41.9316,46.695,174.5250,-41.9428,57.422
174.3645,-41.8744,37.299,174.3948,-41.8888,48.920,174.4225,-41.9020,59.573
174.2581,-41.8304,39.851,174.2917,-41.8476,51.359,174.3225,-41.8634,61.908
174.1535,-41.7877,42.704,174.1908,-41.8082,54.062,174.2251,-41.8269,64.473
174.0507,-41.7462,45.909,174.0922,-41.7705,57.072,174.1302,-41.7928,67.305
173.9499,-41.7063,49.504,173.9954,-41.7348,60.427,174.0372,-41.7610,70.440
173.8511,-41.6677,53.538,173.9005,-41.7008,64.180,173.9458,-41.7311,73.935
173.7544,-41.6304,58.043,173.8071,-41.6681,68.375,173.8555,-41.7027,77.845
173.6596,-41.5943,63.031,173.7150,-41.6365,73.042,173.7657,-41.6753,82.219
173.5668,-41.5591,68.503,173.6239,-41.6056,78.202,173.6762,-41.6483,87.093
173.4760,-41.5247,74.416,173.5341,-41.5753,83.817,173.5874,-41.6216,92.433
173.3874,-41.4915,80.692,173.4461,-41.5459,89.787,173.5000,-41.5958,98.124
173.3017,-41.4598,87.228,173.3610,-41.5182,95.973,173.4154,-41.5718,103.990
173.2196,-41.4300,93.948,173.2795,-41.4928,102.265,173.3346,-41.5504,109.889
173.1418,-41.4024,100.820,173.2025,-41.4700,108.612,173.2583,-41.5319,115.755
173.0689,-41.3772,107.815,173.1305,-41.4497,114.980,173.1870,-41.5161,121.549
173.0017,-41.3544,114.937,173.0638,-41.4317,121.412,173.1209,-41.5025,127.348
172.9406,-41.3336,122.264,173.0030,-41.4150,128.046,173.0602,-41.4895,133.346
172.8852,-41.3148,129.838,172.9471,-41.3998,134.976,173.0039,-41.4776,139.685
172.8355,-41.2977,137.610,172.8966,-41.3855,142.177,172.9528,-41.4660,146.363
172.7914,-41.2818,145.548,172.8519,-41.3717,149.626,172.9076,-41.4540,153.365
172.7514,-41.2674,153.895,172.8109,-41.3589,157.578,172.8657,-41.4428,160.954
172.7142,-41.2544,162.792,172.7722,-41.3475,166.168,172.8254,-41.4327,169.263
172.6801,-41.2422,171.920,172.7365,-41.3365,175.055,172.7883,-41.4230,177.929
172.6489,-41.2305,180.926,172.7041,-41.3257,183.866,172.7550,-41.4129,186.561
172.6201,-41.2192,189.601,172.6747,-41.3150,192.377,172.7249,-41.4027,194.922
172.5934,-41.2083,197.767,172.6477,-41.3043,200.406,172.6976,-41.3924,202.826
172.5681,-41.1978,205.171,172.6222,-41.2941,207.703,172.6719,-41.3824,210.024
172.5438,-41.1878,211.697,172.5976,-41.2844,214.153,172.6471,-41.3730,216.403
172.5209,-41.1779,217.530,172.5749,-41.2747,219.928,172.6245,-41.3634,222.126
172.4993,-41.1680,222.855,172.5542,-41.2648,225.205,172.6046,-41.3534,227.359
172.4789,-41.1580,227.766,172.5350,-41.2546,230.075,172.5865,-41.3431,232.191
172.4592,-41.1480,232.336,172.5167,-41.2443,234.610,172.5696,-41.3324,236.694
172.4399,-41.1381,236.621,172.4991,-41.2339,238.866,172.5534,-41.3217,240.923
172.4210,-41.1282,240.664,172.4817,-41.2236,242.883,172.5375,-41.3109,244.918
172.4022,-41.1184,244.495,172.4644,-41.2133,246.694,172.5216,-41.3002,248.710
172.3834,-41.1087,248.139,172.4471,-41.2030,250.322,172.5057,-41.2895,252.322
172.3647,-41.0990,251.618,172.4298,-41.1929,253.787,172.4896,-41.2790,255.775
172.3460,-41.0894,254.947,172.4123,-41.1829,257.106,172.4732,-41.2685,259.085
172.3272,-41.0799,258.140,172.3946,-41.1730,260.292,172.4565,-41.2582,262.265
172.3083,-41.0705,261.209,172.3767,-41.1631,263.357,172.4396,-41.2480,265.326
172.2893,-41.0611,264.165,172.3587,-41.1534,266.310,172.4224,-41.2379,268.277
172.2702,-41.0518,267.015,172.3404,-41.1437,269.161,172.4049,-41.2279,271.129
172.2510,-41.0425,269.768,172.3219,-41.1341,271.917,172.3870,-41.2180,273.887
172.2316,-41.0332,272.431,172.3031,-41.1245,274.584,172.3689,-41.2082,276.558
172.2121,-41.0240,275.009,172.2842,-41.1150,277.169,172.3504,-41.1984,279.148
172.1924,-41.0148,277.509,172.2650,-41.1056,279.676,172.3317,-41.1888,281.663
172.1726,-41.0056,279.934,172.2455,-41.0961,282.111,172.3126,-41.1791,284.107
172.1525,-40.9963,282.290,172.2259,-41.0867,284.478,172.2933,-41.1695,286.483
172.1323,-40.9871,284.581,172.2060,-41.0773,286.781,172.2737,-41.1600,288.797
172.1120,-40.9778,286.810,172.1858,-41.0679,289.023,172.2538,-41.1504,291.052
