lon,lat, dep, mag, year, slat, slon, sdep, dproj
167.6800, -45.1800, 115.0000, 3.7730, 1973, 167.6417, -45.1352, 117.0433,-6.8650
167.5900, -45.0900, 133.0000, 3.6280, 1973, 167.6609, -45.1654, 128.8731,12.2261
167.0200, -45.8500, 84.0000, 3.8690, 1973, 167.0346, -45.8574, 82.1636,2.5855
167.5900, -45.0200, 126.0000, 3.6000, 1974, 167.6713, -45.1234, 121.0694,15.4347
167.0600, -45.3600, 91.0000, 3.1250, 1974, 167.2132, -45.4798, 81.5003,23.6197
167.4500, -45.4200, 108.0000, 3.0600, 1974, 167.3971, -45.3851, 110.4024,-7.4453
167.6100, -45.1600, 116.0000, 3.1430, 1974, 167.6078, -45.1656, 116.3415,-0.7511
167.5000, -45.2000, 126.0000, 3.2440, 1974, 167.5589, -45.2443, 122.7076,8.8317
167.7800, -44.9200, 128.0000, 4.0120, 1974, 167.8314, -45.0220, 123.5207,13.4673
167.5900, -45.1200, 117.0000, 3.0520, 1974, 167.6220, -45.1474, 115.4271,4.9414
167.6800, -45.0700, 155.0000, 4.5420, 1974, 167.7579, -45.1752, 149.8880,15.4273
167.6900, -44.9800, 125.0000, 4.4490, 1974, 167.7455, -45.0653, 120.8589,12.0498
167.4500, -45.3100, 95.0000, 3.0400, 1974, 167.4222, -45.2893, 96.4546,-4.1194
167.6900, -44.8900, 97.0000, 3.3000, 1974, 167.7504, -44.9672, 93.6333,11.4075
167.8600, -44.9800, 84.0000, 3.2690, 1974, 167.8156, -44.9040, 87.2456,-10.3114
167.7100, -45.1100, 112.0000, 3.2900, 1974, 167.6891, -45.0789, 113.0590,-4.2990
167.6300, -44.9000, 104.0000, 3.3210, 1974, 167.7128, -45.0140, 99.5734,16.2803
167.7400, -44.8600, 121.0000, 4.4620, 1974, 167.8195, -44.9985, 115.2962,18.6508
167.2200, -45.2700, 96.0000, 3.8630, 1974, 167.3368, -45.3637, 89.9966,17.6995
167.3200, -45.3800, 117.0000, 3.2780, 1974, 167.3783, -45.4273, 113.4309,9.0789
167.6000, -45.0300, 116.0000, 3.2930, 1974, 167.6667, -45.0985, 113.3008,10.9686
167.6400, -45.2300, 131.0000, 3.0410, 1974, 167.6277, -45.2124, 132.2607,-2.7000
167.3300, -45.3600, 91.0000, 3.1900, 1974, 167.3392, -45.3658, 91.0659,-1.2111
167.3000, -45.9600, 105.0000, 3.5900, 1974, 167.1878, -45.9261, 112.6002,-15.0872
167.7500, -44.9500, 110.0000, 3.7060, 1974, 167.7747, -45.0011, 108.5004,6.4868
167.6700, -45.0500, 121.0000, 3.3400, 1974, 167.7016, -45.0894, 118.6423,6.0909
168.1300, -44.4600, 118.0000, 3.5340, 1974, 168.2852, -44.7200, 101.7315,37.3940
167.5100, -45.0000, 119.0000, 3.6960, 1975, 167.6235, -45.1339, 112.3537,20.6188
167.7800, -45.1400, 130.0000, 3.5480, 1975, 167.7518, -45.1027, 131.8329,-5.5131
167.6400, -45.0800, 126.0000, 3.1160, 1975, 167.6764, -45.1277, 123.2865,7.2026
167.5200, -45.3900, 119.0000, 3.6860, 1975, 167.4659, -45.3548, 122.0201,-7.7865
167.7300, -45.0300, 134.0000, 4.3670, 1975, 167.7707, -45.0865, 131.3678,8.1780
166.8400, -45.6300, 84.0000, 3.3280, 1975, 167.0259, -45.7037, 70.7263,25.8968
167.1900, -45.6200, 82.0000, 3.5230, 1975, 167.1528, -45.5938, 84.2165,-5.5236
167.5000, -44.9000, 146.0000, 3.3130, 1975, 167.7135, -45.1379, 133.5488,37.6617
167.5500, -45.4800, 137.0000, 3.5720, 1975, 167.4836, -45.4429, 140.9749,-9.3452
167.5000, -45.8000, 160.0000, 3.8330, 1975, 167.4468, -45.7941, 162.5889,-6.4905
167.5500, -45.3300, 124.0000, 3.9090, 1975, 167.5219, -45.3019, 125.6988,-4.7341
167.5100, -45.1200, 91.0000, 3.4880, 1975, 167.5298, -45.1450, 89.7175,3.7709
167.7600, -44.9800, 114.0000, 3.6370, 1975, 167.7742, -45.0140, 112.1778,4.4840
167.5500, -44.8400, 100.0000, 3.9860, 1975, 167.6840, -45.0135, 92.7083,25.4436
167.7300, -45.0400, 97.0000, 3.4590, 1975, 167.7105, -45.0120, 98.4196,-4.0510
167.6900, -45.2100, 102.0000, 3.6350, 1975, 167.6096, -45.1223, 105.4731,-13.6779
167.6300, -45.1400, 151.0000, 4.5580, 1975, 167.6996, -45.2126, 147.1930,11.8134
167.6200, -45.0400, 123.0000, 3.8560, 1975, 167.6739, -45.1148, 119.3461,10.8835
167.5200, -45.1000, 100.0000, 4.1020, 1975, 167.5613, -45.1417, 97.8354,6.8757
167.5700, -45.3100, 92.0000, 4.1380, 1975, 167.4795, -45.2227, 96.1136,-14.5747
167.4600, -45.1300, 120.0000, 3.2980, 1975, 167.5516, -45.2230, 115.8637,15.0928
167.8200, -44.8400, 97.0000, 3.3950, 1975, 167.8607, -44.9039, 94.3953,8.8177
168.2900, -44.6100, 84.0000, 3.0780, 1975, 168.2942, -44.6154, 82.9918,1.2630
167.3800, -45.3600, 100.0000, 3.8530, 1976, 167.3813, -45.3572, 100.4097,-0.5345
167.5400, -44.9900, 88.0000, 3.4020, 1976, 167.6039, -45.0559, 85.0798,10.6165
167.0400, -45.4800, 80.0000, 3.3710, 1976, 167.1368, -45.5359, 73.8201,13.8811
167.7100, -44.9300, 106.0000, 3.0740, 1976, 167.7535, -44.9966, 102.9541,9.3550
167.1700, -45.9200, 130.0000, 3.7230, 1976, 167.2511, -45.9347, 125.8904,10.0441
167.4500, -45.0600, 105.0000, 3.7300, 1976, 167.5581, -45.1539, 100.1955,16.6309
166.8200, -45.9800, 83.0000, 3.7360, 1976, 166.9054, -46.0333, 74.7204,13.9231
167.6500, -45.0700, 113.0000, 3.6580, 1976, 167.6696, -45.0910, 112.0221,3.3405
167.4100, -45.3400, 90.0000, 3.5330, 1976, 167.3833, -45.3148, 91.6986,-4.4217
167.4500, -45.2100, 82.0000, 3.2280, 1976, 167.4432, -45.2070, 82.1704,-0.8438
167.5500, -45.1400, 121.0000, 3.6740, 1976, 167.5972, -45.1868, 119.0781,7.6368
167.6300, -45.0700, 115.0000, 3.3210, 1976, 167.6616, -45.1045, 113.5959,5.3884
167.6300, -45.1400, 138.0000, 3.6170, 1976, 167.6682, -45.1862, 135.5329,7.1077
167.6000, -45.0400, 93.0000, 3.8770, 1976, 167.6238, -45.0624, 92.1410,3.7344
167.6100, -44.9500, 83.0000, 4.1190, 1976, 167.6535, -44.9990, 81.1234,7.5236
167.2100, -45.5100, 84.0000, 3.4140, 1976, 167.2074, -45.5048, 84.1185,-0.6572
167.0400, -45.3700, 66.0000, 3.6770, 1976, 167.1331, -45.4427, 59.5482,14.6337
167.6200, -45.0700, 126.0000, 3.2870, 1976, 167.6684, -45.1324, 122.7896,9.3496
167.4000, -45.3000, 105.0000, 3.2730, 1976, 167.4236, -45.3194, 103.7270,3.6277
167.6000, -45.1400, 126.0000, 3.4220, 1977, 167.6332, -45.1719, 124.1939,5.4289
167.6700, -45.1700, 123.0000, 4.0350, 1977, 167.6505, -45.1566, 124.2818,-2.9265
167.4300, -45.1600, 93.0000, 3.3170, 1977, 167.4768, -45.2055, 90.9332,7.5465
167.5500, -45.1600, 91.0000, 3.0460, 1977, 167.5340, -45.1485, 91.8556,-2.3521
167.5500, -45.0900, 94.0000, 3.0290, 1977, 167.5688, -45.1177, 93.2919,3.7893
167.8100, -44.8900, 90.0000, 4.0000, 1977, 167.8209, -44.9085, 89.4959,2.4402
167.6600, -45.1000, 97.0000, 3.1670, 1977, 167.6367, -45.0733, 98.6764,-4.2822
167.6400, -45.0100, 117.0000, 3.0990, 1977, 167.6915, -45.0809, 114.2145,10.1344
167.4200, -45.3500, 141.0000, 3.1650, 1977, 167.4969, -45.3954, 136.6702,10.8328
167.5800, -45.0900, 130.0000, 3.4460, 1977, 167.6469, -45.1683, 126.3583,12.0168
167.6500, -45.0500, 100.0000, 4.2820, 1977, 167.6553, -45.0599, 99.4074,1.3821
166.9000, -45.8500, 111.0000, 4.1980, 1977, 167.0977, -45.9241, 96.4501,27.6198
167.6700, -44.9700, 111.0000, 3.0320, 1977, 167.7234, -45.0350, 108.1883,9.7674
167.5800, -45.0900, 114.0000, 3.1270, 1977, 167.6235, -45.1339, 112.3537,7.0665
168.2800, -44.6000, 93.0000, 3.6020, 1977, 168.3101, -44.6422, 89.7144,6.6345
167.6100, -45.1900, 114.0000, 3.2630, 1977, 167.5951, -45.1701, 114.2754,-2.7780
167.6400, -44.9900, 93.0000, 3.3470, 1977, 167.6676, -45.0216, 91.3198,4.9587
167.2200, -45.4500, 96.0000, 4.0880, 1977, 167.2667, -45.4793, 94.1949,6.3905
167.6700, -44.8300, 132.0000, 3.9610, 1977, 167.7990, -45.0350, 122.1897,28.6637
167.5000, -44.8900, 99.0000, 3.7310, 1977, 167.6421, -45.0488, 92.7618,24.5026
167.4600, -45.2900, 105.0000, 3.2390, 1978, 167.4555, -45.2888, 105.4657,-0.6965
167.2900, -45.4300, 91.0000, 4.1000, 1978, 167.2923, -45.4267, 91.2375,-0.5064
