lon,lat, dep, mag, year, slat, slon, sdep, dproj
173.5234, -42.2506, 39.3900, 3.2260, 1992, 173.5546, -42.2818, 55.0770,-16.4364
177.4212, -38.7281, 35.9000, 4.1410, 1993, 177.4554, -38.7633, 52.5450,-17.5168
178.3776, -38.4948, 31.1200, 3.5200, 1993, 178.3890, -38.5033, 40.9180,-9.9248
179.0856, -37.5977, 28.7700, 3.2600, 1993, 179.0978, -37.6074, 41.3780,-12.7266
179.1823, -37.9422, 24.2200, 3.7450, 1993, 179.1924, -37.9535, 36.9730,-12.8639
175.7924, -40.4005, 39.8500, 3.8470, 1993, 175.8195, -40.4316, 54.1130,-14.9824
177.4677, -39.1996, 31.0000, 3.0720, 1993, 177.4838, -39.2113, 45.4960,-14.6640
177.2406, -39.6285, 29.1600, 3.1700, 1993, 177.2490, -39.6410, 43.2300,-14.1693
175.3976, -41.6604, 24.7400, 3.4500, 1993, 175.4056, -41.6858, 42.5950,-18.0989
176.7103, -39.7259, 37.8400, 6.0000, 1993, 176.7245, -39.7383, 48.1510,-10.5219
176.0961, -40.9199, 26.3500, 3.2850, 1993, 176.1041, -40.9291, 42.5950,-16.3015
176.8216, -40.6723, 22.5100, 3.2750, 1993, 176.8261, -40.6738, 40.3040,-17.8018
176.8177, -40.6657, 26.5400, 3.7430, 1993, 176.8240, -40.6677, 40.3230,-13.8026
178.6249, -39.1287, 32.5100, 3.0110, 1993, 178.6244, -39.1261, 34.1710,-1.6869
176.3774, -40.4020, 34.2600, 4.1040, 1993, 176.3866, -40.4077, 44.8290,-10.6373
178.8333, -38.1013, 22.9200, 3.1000, 1993, 178.8485, -38.1157, 39.1870,-16.4328
177.7610, -38.6079, 30.2400, 3.4480, 1993, 177.7884, -38.6354, 48.2620,-18.5317
178.0968, -38.7042, 27.0900, 3.4010, 1993, 178.1118, -38.7183, 42.2100,-15.2923
178.7809, -38.6895, 38.5200, 3.8790, 1993, 178.7759, -38.6884, 34.6720,3.8899
173.6716, -42.1475, 38.6800, 3.5450, 1993, 173.6998, -42.1801, 54.3520,-16.3885
177.7538, -39.0863, 31.3000, 3.1700, 1993, 177.7638, -39.0906, 43.0400,-11.8022
174.5579, -41.8164, 30.9500, 3.0740, 1993, 174.5749, -41.8433, 47.4170,-16.8429
176.5073, -40.4349, 26.6300, 3.7400, 1993, 176.5198, -40.4453, 43.1160,-16.5849
177.8238, -38.4866, 31.4700, 4.1080, 1993, 177.8544, -38.5184, 49.2340,-18.4293
178.4777, -38.4359, 27.0100, 3.0010, 1993, 178.4892, -38.4493, 40.1820,-13.3175
176.8958, -40.4932, 29.4400, 4.2980, 1993, 176.9003, -40.4919, 40.2250,-10.7976
178.0909, -38.9554, 30.3600, 3.2290, 1993, 178.0990, -38.9584, 40.2310,-9.9176
178.3439, -38.6074, 27.8500, 3.0520, 1993, 178.3538, -38.6182, 40.0990,-12.3569
178.3562, -37.5894, 39.7300, 3.8390, 1993, 178.3927, -37.6252, 55.1880,-16.4702
177.9912, -39.4236, 28.6700, 3.3390, 1993, 178.0008, -39.4266, 39.1530,-10.5425
179.1810, -37.8434, 28.3300, 3.4460, 1993, 179.1889, -37.8527, 38.0100,-9.7746
176.3398, -40.8159, 23.3100, 3.0720, 1993, 176.3445, -40.8244, 42.1110,-18.8320
178.5474, -37.9501, 30.8100, 3.5200, 1993, 178.5651, -37.9658, 44.4730,-13.9140
177.4767, -40.2926, 22.0800, 3.2350, 1993, 177.4814, -40.2929, 37.9740,-15.9026
175.4780, -41.0894, 31.3400, 3.7480, 1993, 175.4953, -41.0996, 46.9100,-15.7293
178.7554, -38.6546, 23.3400, 3.2190, 1993, 178.7630, -38.6617, 34.9840,-11.7013
178.3488, -39.3440, 24.5000, 3.3320, 1993, 178.3576, -39.3457, 36.3660,-11.9078
177.2989, -39.2249, 29.5200, 3.5590, 1993, 177.3199, -39.2428, 47.3140,-18.0566
175.6919, -40.5450, 35.8300, 3.4530, 1994, 175.7208, -40.5776, 52.4720,-17.3327
174.7920, -41.6666, 30.5500, 3.5260, 1994, 174.8093, -41.6915, 47.4880,-17.2703
176.3686, -40.4270, 31.9100, 3.1380, 1994, 176.3781, -40.4354, 44.6890,-12.8566
178.0328, -37.9969, 39.6100, 3.0730, 1994, 178.0752, -38.0206, 56.0120,-17.2684
176.0215, -41.6550, 31.9100, 3.9340, 1994, 176.0268, -41.6655, 38.3050,-6.5274
175.4157, -41.7202, 24.0400, 3.0920, 1994, 175.4234, -41.7512, 41.1760,-17.5002
177.3770, -39.2492, 27.3400, 3.0410, 1994, 177.3948, -39.2658, 46.0160,-18.8711
175.7397, -41.3505, 24.8800, 3.4100, 1994, 175.7485, -41.3566, 43.5600,-18.7179
177.9911, -39.0944, 28.1400, 3.1180, 1994, 178.0043, -39.0989, 40.5500,-12.5065
176.7776, -40.8915, 33.3700, 3.6840, 1994, 176.7787, -40.8936, 40.0370,-6.6722
176.4014, -40.6367, 25.3100, 3.0360, 1994, 176.4108, -40.6438, 42.8720,-17.6108
179.1428, -37.5637, 24.8500, 3.5790, 1994, 179.1588, -37.5778, 40.9330,-16.2569
177.9345, -38.5513, 28.7000, 3.3380, 1994, 177.9589, -38.5760, 46.3010,-18.0194
176.2820, -40.7439, 29.0200, 3.0410, 1994, 176.2903, -40.7535, 42.9000,-13.9515
175.7736, -40.3229, 38.2000, 3.1880, 1994, 175.8125, -40.3601, 56.0890,-18.8636
176.3530, -40.6358, 24.2900, 3.6310, 1994, 176.3649, -40.6499, 43.1700,-18.9911
176.5848, -40.3559, 33.8600, 4.1750, 1994, 176.5927, -40.3620, 42.9340,-9.1416
178.6130, -39.1121, 29.1300, 3.0260, 1994, 178.6154, -39.1117, 34.2820,-5.1591
179.1155, -37.9739, 25.0200, 3.1290, 1994, 179.1234, -37.9847, 37.3940,-12.4631
178.5370, -38.2788, 29.6200, 3.3200, 1994, 178.5523, -38.2896, 41.2940,-11.8583
178.6174, -39.3081, 26.0400, 3.0260, 1994, 178.6212, -39.3071, 34.0900,-8.0618
178.6724, -38.3353, 28.4500, 3.0640, 1994, 178.6817, -38.3430, 38.8930,-10.5289
177.8461, -38.4208, 32.9200, 4.6360, 1994, 177.8731, -38.4534, 50.2360,-17.9443
178.0201, -38.9884, 29.8000, 3.7800, 1994, 178.0305, -38.9956, 40.7740,-11.0638
178.0577, -38.6807, 29.6900, 3.5040, 1994, 178.0707, -38.6945, 43.0230,-13.4986
175.9321, -40.7011, 30.2400, 3.2960, 1994, 175.9486, -40.7194, 46.0630,-16.0585
178.7271, -39.4194, 19.5600, 3.2330, 1994, 178.7361, -39.4209, 33.0880,-13.5660
176.3861, -40.9404, 34.8600, 3.2300, 1994, 176.3890, -40.9433, 41.2670,-6.4232
177.9517, -38.5381, 28.8500, 3.4440, 1994, 177.9758, -38.5627, 46.2360,-17.8027
177.5382, -38.9148, 39.1500, 3.1780, 1994, 177.5479, -38.9256, 47.4750,-8.4800
176.9642, -40.1850, 25.9300, 3.2620, 1994, 176.9715, -40.1936, 40.8360,-14.9587
177.0143, -39.8400, 26.9700, 3.0620, 1994, 177.0243, -39.8503, 43.0550,-16.1640
175.8087, -40.7299, 30.5800, 3.4790, 1995, 175.8255, -40.7549, 46.9180,-16.6778
176.0027, -40.4649, 35.1400, 3.0680, 1995, 176.0224, -40.4839, 49.0090,-14.1990
179.4886, -37.6496, 25.1000, 7.1500, 1995, 179.4956, -37.6587, 36.7210,-11.6909
179.1384, -37.4595, 25.0000, 6.0000, 1995, 179.1592, -37.4734, 42.0760,-17.3011
177.0924, -40.1534, 25.9800, 3.0200, 1995, 177.0994, -40.1610, 40.2440,-14.3102
177.1126, -39.5787, 29.0400, 3.2780, 1995, 177.1233, -39.5955, 44.9740,-16.0872
177.2093, -39.6296, 30.8200, 3.1780, 1995, 177.2179, -39.6376, 43.5410,-12.7879
177.9848, -39.3321, 27.9600, 3.4240, 1995, 177.9914, -39.3336, 39.6190,-11.6833
175.3276, -41.6234, 26.1800, 3.8940, 1995, 175.3396, -41.6468, 43.7370,-17.7988
179.7299, -36.8693, 28.8200, 3.7310, 1995, 179.7415, -36.8738, 39.6230,-10.8912
176.7219, -39.2722, 39.5000, 3.0890, 1995, 176.7592, -39.3177, 56.8330,-18.5265
175.9749, -40.5502, 31.5100, 3.1520, 1995, 175.9929, -40.5708, 47.9230,-16.6925
176.0453, -40.9321, 30.8700, 3.1110, 1995, 176.0497, -40.9368, 42.8580,-12.0094
177.4304, -39.3523, 27.6400, 3.8790, 1995, 177.4434, -39.3661, 44.3410,-16.8335
176.6926, -40.6106, 25.0000, 3.3660, 1995, 176.7014, -40.6140, 41.0770,-16.1112
177.8396, -39.1258, 33.7400, 3.0750, 1995, 177.8481, -39.1283, 41.9630,-8.2818
177.9397, -38.7243, 38.6700, 3.0720, 1995, 177.9461, -38.7274, 44.3750,-5.7595
178.8067, -38.2654, 22.5200, 3.1420, 1995, 178.8212, -38.2809, 37.8860,-15.5462
177.5462, -39.0535, 33.6000, 3.1000, 1995, 177.5600, -39.0620, 45.6900,-12.2236
176.5928, -40.4461, 27.8800, 3.0110, 1995, 176.6041, -40.4508, 42.3370,-14.5209
176.7159, -40.9288, 25.3900, 3.5090, 1995, 176.7218, -40.9315, 40.1400,-14.7676
177.6294, -39.5007, 37.0800, 3.2280, 1995, 177.6326, -39.5029, 41.4530,-4.3943
177.0731, -39.7663, 26.7600, 3.0820, 1995, 177.0842, -39.7826, 43.1900,-16.5757
176.3551, -40.6974, 26.3200, 3.1480, 1995, 176.3617, -40.7061, 42.8030,-16.5277
176.4342, -40.3667, 25.7000, 3.0260, 1995, 176.4508, -40.3782, 44.3120,-18.7470
177.2284, -39.5785, 32.2000, 3.0090, 1995, 177.2364, -39.5882, 43.9240,-11.8071
176.9084, -39.7727, 38.7500, 3.1050, 1995, 176.9118, -39.7795, 44.9850,-6.2920
176.9420, -40.5230, 32.1400, 3.5180, 1995, 176.9452, -40.5221, 39.9400,-7.8088
174.6079, -41.6718, 32.9300, 3.2040, 1995, 174.6267, -41.6970, 49.6570,-17.0884
177.5838, -39.4656, 30.6500, 3.4500, 1995, 177.5886, -39.4728, 42.0280,-11.4186
176.4887, -40.4232, 39.1200, 3.6120, 1995, 176.4926, -40.4281, 43.4870,-4.4222
177.9342, -38.6576, 39.3100, 3.5010, 1996, 177.9433, -38.6633, 45.2490,-6.0578
176.4478, -40.5302, 35.4100, 3.2650, 1996, 176.4541, -40.5369, 43.1770,-7.8340
178.5176, -38.8632, 19.3900, 3.0580, 1996, 178.5319, -38.8708, 36.0380,-16.7451
176.4261, -40.7092, 30.5600, 3.5510, 1996, 176.4301, -40.7151, 42.3310,-11.7977
178.5956, -38.4433, 32.0400, 3.0640, 1996, 178.6018, -38.4480, 38.7150,-6.7308
178.5670, -38.8341, 29.1700, 3.1290, 1996, 178.5713, -38.8363, 35.8060,-6.6577
178.4732, -38.4648, 26.2800, 3.8390, 1996, 178.4890, -38.4754, 39.8800,-13.7636
180.9800, -35.3710, 20.0000, 5.7530, 1996, 180.9879, -35.3718, 37.4970,-17.5193
176.3985, -40.6635, 26.7100, 4.6260, 1996, 176.4077, -40.6738, 42.7090,-16.0725
177.5051, -39.3871, 31.0500, 3.1190, 1996, 177.5130, -39.3972, 43.3460,-12.3784
178.5907, -38.7066, 28.0700, 3.2110, 1996, 178.5987, -38.7129, 36.3130,-8.3204
175.8150, -40.8595, 28.1100, 3.5310, 1996, 175.8295, -40.8775, 45.1830,-17.2654
176.9549, -40.0821, 35.9600, 3.8450, 1996, 176.9589, -40.0885, 41.5820,-5.6843
177.9592, -39.4172, 29.6200, 3.2000, 1996, 177.9648, -39.4209, 39.4590,-9.8673
178.0446, -38.7596, 35.0400, 3.3300, 1996, 178.0550, -38.7660, 42.4400,-7.5235
173.8006, -42.4052, 34.4200, 4.2110, 1996, 173.8122, -42.4182, 47.7870,-13.5067
176.6533, -40.1905, 25.2200, 3.3130, 1996, 176.6666, -40.2006, 43.3260,-18.2010
176.9209, -39.1988, 38.2000, 3.0720, 1996, 176.9509, -39.2300, 54.4060,-16.9056
177.0255, -39.7695, 29.5900, 3.4420, 1996, 177.0370, -39.7826, 43.6270,-14.1702
177.3567, -39.2459, 27.6400, 3.2680, 1996, 177.3770, -39.2631, 46.2770,-18.8704
177.8430, -39.5013, 36.2900, 3.1800, 1996, 177.8470, -39.5043, 39.9130,-3.6654
178.7258, -38.4477, 27.6100, 3.1300, 1996, 178.7342, -38.4556, 37.0510,-9.5277
178.0066, -38.8854, 37.8200, 3.2440, 1996, 178.0133, -38.8885, 41.7600,-4.0246
178.8210, -37.7424, 24.6600, 3.1760, 1996, 178.8431, -37.7577, 42.9740,-18.5563
175.9928, -40.5606, 29.5200, 3.0210, 1996, 176.0097, -40.5834, 47.4760,-18.2312
178.5922, -38.3432, 26.4700, 3.3670, 1996, 178.6063, -38.3559, 39.7080,-13.4051
176.3693, -41.3626, 31.6100, 4.5420, 1996, 176.3753, -41.3664, 39.5410,-7.9702
176.7297, -40.2287, 24.8600, 4.0460, 1996, 176.7440, -40.2399, 42.2960,-17.5526
175.9265, -40.5594, 30.7400, 3.6720, 1996, 175.9463, -40.5871, 48.2990,-17.9625
178.8436, -38.4793, 27.2500, 3.2580, 1996, 178.8491, -38.4866, 35.5410,-8.3531
176.8465, -39.8625, 28.6800, 3.4660, 1997, 176.8613, -39.8777, 44.4480,-15.9435
179.1979, -37.7956, 21.9500, 5.1210, 1997, 179.2158, -37.8076, 38.1460,-16.3723
177.7066, -38.9055, 29.4500, 3.1490, 1997, 177.7232, -38.9205, 45.0790,-15.8258
174.2967, -42.1808, 28.8500, 3.8400, 1997, 174.3108, -42.1935, 45.0550,-16.3418
176.8876, -40.0016, 38.1600, 3.4650, 1997, 176.8889, -40.0052, 42.8580,-4.7172
177.8637, -38.6199, 36.2600, 3.2460, 1997, 177.8754, -38.6327, 46.7820,-10.6972
177.8465, -38.6382, 28.4600, 3.5850, 1997, 177.8669, -38.6603, 46.4890,-18.3366
177.1116, -39.6381, 30.1500, 3.2000, 1997, 177.1246, -39.6538, 44.2420,-14.2731
174.5152, -41.7249, 31.3600, 3.7170, 1997, 174.5357, -41.7579, 49.6670,-18.8098
177.0965, -39.4045, 31.0900, 3.3240, 1997, 177.1172, -39.4250, 47.4610,-16.6884
178.8275, -38.5015, 27.4400, 3.5030, 1997, 178.8344, -38.5061, 35.5250,-8.1374
178.1739, -38.2903, 31.3000, 4.0170, 1997, 178.1969, -38.3118, 46.8370,-15.9265
174.8232, -41.6453, 29.4400, 3.3630, 1997, 174.8381, -41.6723, 47.5190,-18.4013
175.7326, -40.8461, 31.2100, 3.1180, 1997, 175.7463, -40.8622, 46.3190,-15.2908
176.3372, -40.7832, 26.0900, 3.2430, 1997, 176.3424, -40.7920, 42.3330,-16.2827
179.2866, -37.6754, 20.2400, 3.7450, 1997, 179.3025, -37.6905, 38.2770,-18.2011
178.6808, -38.4393, 26.1200, 3.2020, 1997, 178.6940, -38.4478, 37.5950,-11.6070
176.3147, -40.3667, 32.1700, 3.2160, 1997, 176.3296, -40.3774, 45.8520,-13.8332
178.7691, -38.4000, 29.8200, 3.1700, 1997, 178.7775, -38.4073, 37.0480,-7.3332
176.0462, -40.9052, 30.7500, 3.4680, 1997, 176.0550, -40.9129, 43.0070,-12.3258
175.8909, -40.4043, 39.9900, 3.3230, 1997, 175.9109, -40.4244, 52.3000,-12.7074
176.2730, -40.4323, 29.7500, 3.7130, 1997, 176.2900, -40.4439, 45.6770,-16.0906
179.1313, -37.7172, 30.4500, 4.1230, 1997, 179.1397, -37.7258, 39.7620,-9.4075
178.0104, -38.7458, 28.2600, 3.1790, 1997, 178.0275, -38.7588, 42.8770,-14.8109
178.0725, -38.8123, 29.5800, 3.3560, 1997, 178.0851, -38.8214, 41.5110,-12.0555
176.9852, -39.7958, 39.3500, 3.8380, 1997, 176.9907, -39.7987, 43.9060,-4.6082
177.5040, -38.9940, 28.9100, 3.6480, 1997, 177.5225, -39.0085, 46.7200,-18.0008
176.0248, -40.9031, 29.7800, 3.2770, 1997, 176.0335, -40.9140, 43.1390,-13.4487
175.3430, -41.2574, 28.4600, 3.3170, 1997, 175.3587, -41.2663, 47.2940,-18.9406
176.7337, -39.9810, 30.9900, 3.1170, 1997, 176.7482, -39.9954, 44.4250,-13.6258
175.8687, -40.7171, 29.3500, 3.0830, 1997, 175.8855, -40.7391, 46.4740,-17.3984
177.1408, -39.6442, 25.8200, 3.2160, 1997, 177.1526, -39.6610, 43.8850,-18.2087
175.8235, -40.3201, 38.4600, 3.3650, 1997, 175.8571, -40.3534, 55.1710,-17.5193
177.2909, -40.3752, 27.7100, 3.2630, 1997, 177.2927, -40.3769, 38.6440,-10.9375
177.5932, -38.9076, 29.8300, 3.1410, 1997, 177.6117, -38.9280, 46.4980,-16.9470
176.3697, -39.7447, 38.5000, 3.2500, 1997, 176.4026, -39.7740, 54.3920,-16.6299
176.0937, -40.9477, 30.6700, 3.2410, 1997, 176.0989, -40.9530, 42.4590,-11.8179
176.9614, -39.8923, 28.1800, 3.5610, 1997, 176.9735, -39.9064, 42.9880,-14.9514
178.7844, -38.4873, 27.2700, 3.1100, 1997, 178.7921, -38.4922, 36.0780,-8.8663
176.7613, -40.1251, 25.1800, 4.1490, 1997, 176.7714, -40.1367, 42.7850,-17.6879
178.8674, -38.5163, 23.1500, 3.7560, 1998, 178.8737, -38.5239, 34.9990,-11.8997
176.9537, -39.8880, 39.0000, 3.9200, 1998, 176.9565, -39.8936, 43.2710,-4.3274
176.5936, -40.6659, 34.4500, 3.2400, 1998, 176.5974, -40.6679, 41.5370,-7.1031
176.6613, -39.9909, 26.6500, 3.1360, 1998, 176.6837, -40.0088, 45.0540,-18.6781
179.2712, -37.8546, 22.4700, 3.2580, 1998, 179.2842, -37.8648, 36.8520,-14.4989
177.2024, -39.3237, 37.9700, 3.1320, 1998, 177.2131, -39.3367, 47.4890,-9.7014
178.9945, -38.2119, 28.0900, 3.2120, 1998, 179.0017, -38.2165, 36.3080,-8.2727
175.6520, -41.5030, 31.7100, 3.1820, 1998, 175.6576, -41.5113, 43.2950,-11.6384
177.4851, -39.2256, 28.5200, 3.2260, 1998, 177.5013, -39.2401, 44.9810,-16.6376
176.2285, -40.9710, 27.6700, 3.0470, 1998, 176.2333, -40.9749, 41.6920,-14.0389
176.8087, -39.8939, 27.5000, 3.1370, 1998, 176.8238, -39.9082, 44.5490,-17.2051
178.0692, -38.8794, 37.2800, 3.3140, 1998, 178.0707, -38.8829, 41.1270,-3.8702
177.0571, -40.4033, 23.1100, 3.1940, 1998, 177.0635, -40.4067, 39.5880,-16.4977
176.7168, -40.1329, 30.2800, 3.6420, 1998, 176.7259, -40.1429, 43.1740,-12.9814
177.5413, -38.9060, 37.4900, 3.1860, 1998, 177.5540, -38.9178, 47.5000,-10.1939
174.8879, -42.0619, 35.2100, 3.6060, 1998, 174.8932, -42.0694, 39.7230,-4.6271
175.6332, -40.9247, 31.1800, 3.0590, 1998, 175.6493, -40.9407, 46.5210,-15.5472
176.4135, -40.6940, 26.5400, 3.3150, 1998, 176.4209, -40.7006, 42.4670,-15.9651
177.9711, -39.0316, 31.7000, 3.7600, 1998, 177.9797, -39.0356, 41.1220,-9.4808
178.4786, -38.5018, 27.7200, 3.3860, 1998, 178.4928, -38.5136, 39.4020,-11.8610
176.4660, -41.1989, 28.2700, 3.3500, 1998, 176.4688, -41.2030, 39.9390,-11.6821
179.1531, -37.7398, 24.9500, 3.7620, 1998, 179.1680, -37.7492, 39.2470,-14.4306
180.2920, -35.6080, 35.0000, 5.5780, 1998, 180.3003, -35.6128, 42.2700,-7.3478
176.0426, -41.1584, 27.7900, 3.1390, 1998, 176.0508, -41.1627, 41.8740,-14.1216
176.9359, -39.9730, 32.3100, 3.0520, 1998, 176.9416, -39.9813, 42.5940,-10.3448
176.4645, -40.6412, 29.7500, 3.1680, 1998, 176.4719, -40.6444, 42.4340,-12.7156
176.3346, -40.7246, 27.4100, 3.4500, 1998, 176.3403, -40.7335, 42.7470,-15.3820
176.9340, -39.7873, 35.8000, 3.0720, 1998, 176.9417, -39.7927, 44.4880,-8.7507
174.3344, -42.3262, 35.9300, 3.1660, 1998, 174.3384, -42.3317, 43.8280,-7.9341
178.3763, -39.0042, 30.4600, 3.5420, 1998, 178.3816, -39.0068, 36.9120,-6.4853
177.8739, -38.5607, 36.4200, 3.6870, 1998, 177.8876, -38.5753, 47.5260,-11.3269
174.6034, -41.7721, 31.7200, 3.3640, 1999, 174.6190, -41.7990, 47.7290,-16.3782
176.9688, -39.7609, 38.9700, 3.2260, 1999, 176.9761, -39.7660, 44.4260,-5.5451
178.7411, -38.4982, 23.3900, 3.2580, 1999, 178.7547, -38.5066, 36.3430,-13.0744
176.0886, -40.6221, 39.6000, 3.1760, 1999, 176.0937, -40.6307, 45.7700,-6.2694
175.4053, -41.7362, 35.0000, 3.6910, 1999, 175.4079, -41.7445, 41.4150,-6.4875
178.2706, -38.8456, 27.6300, 3.4520, 1999, 178.2807, -38.8518, 38.9350,-11.3815
175.2096, -41.9708, 29.6100, 3.2160, 1999, 175.2138, -41.9863, 37.3020,-7.8965
173.6687, -42.1676, 39.5700, 3.5610, 1999, 173.6961, -42.1996, 53.9340,-15.1085
178.3710, -37.5461, 39.9300, 3.0870, 1999, 178.4148, -37.5881, 55.6210,-17.0803
179.1626, -37.8680, 24.8300, 4.0500, 1999, 179.1764, -37.8784, 37.9000,-13.2105
177.9010, -38.8715, 37.3300, 3.1860, 1999, 177.9086, -38.8781, 43.1560,-5.9325
176.7580, -40.5234, 31.0600, 3.1400, 1999, 176.7636, -40.5261, 40.9180,-9.8822
176.2983, -40.3880, 32.7300, 3.0400, 1999, 176.3110, -40.4007, 45.8550,-13.2761
176.6643, -40.6767, 29.1100, 3.6400, 1999, 176.6709, -40.6791, 41.0820,-11.9974
176.1311, -40.9051, 24.1700, 3.0330, 1999, 176.1399, -40.9185, 42.4750,-18.3916
174.6966, -41.9112, 25.7600, 3.1350, 1999, 174.7138, -41.9346, 44.0640,-18.5867
178.0194, -38.9391, 24.0000, 3.4730, 1999, 178.0327, -38.9495, 41.0460,-17.1491
176.5926, -40.3901, 27.6200, 3.7800, 1999, 176.6045, -40.3986, 42.6060,-15.0740
177.3219, -39.0778, 31.5700, 3.8090, 1999, 177.3458, -39.0918, 48.7020,-17.4066
177.1332, -40.3630, 25.4000, 3.4850, 1999, 177.1368, -40.3658, 39.3400,-13.9492
176.5705, -40.7559, 26.4700, 3.5320, 1999, 176.5752, -40.7576, 41.3330,-14.8734
176.1550, -40.8635, 26.7200, 3.5990, 1999, 176.1604, -40.8750, 42.6810,-16.0234
178.8162, -38.0866, 29.7700, 3.5320, 1999, 178.8252, -38.0946, 39.6760,-9.9961
176.0240, -40.9596, 27.4200, 3.9190, 1999, 176.0333, -40.9664, 42.7530,-15.3864
176.0269, -40.9501, 27.4600, 3.0210, 1999, 176.0343, -40.9563, 42.8160,-15.3935
176.9280, -39.6949, 27.5300, 3.1350, 1999, 176.9428, -39.7145, 45.4400,-18.1170
177.9747, -38.3801, 39.5800, 3.2520, 2000, 177.9892, -38.3959, 49.0670,-9.7821
177.4670, -39.6611, 28.1900, 3.6530, 2000, 177.4768, -39.6689, 41.2430,-13.1271
176.4800, -40.2123, 28.0000, 3.2980, 2000, 176.4979, -40.2258, 45.1270,-17.3075
179.0739, -37.9182, 23.4800, 3.2710, 2000, 179.0853, -37.9308, 38.4070,-15.0461
174.5992, -42.0734, 34.3900, 3.8660, 2000, 174.6051, -42.0826, 43.0560,-8.7508
175.2693, -41.3117, 29.2700, 3.1410, 2000, 175.2814, -41.3222, 47.6830,-18.4990
177.6840, -39.4577, 33.2600, 3.4920, 2000, 177.6888, -39.4651, 41.3100,-8.1095
177.4965, -39.2860, 29.7600, 3.0280, 2000, 177.5107, -39.2967, 44.3200,-14.6936
177.6964, -39.1269, 39.2900, 3.2050, 2000, 177.7000, -39.1300, 43.4740,-4.2172
177.5659, -39.4152, 29.1100, 3.0160, 2000, 177.5728, -39.4239, 42.5700,-13.5165
175.5060, -41.0720, 32.9100, 3.9830, 2000, 175.5190, -41.0784, 46.7930,-13.9762
178.8377, -37.6135, 39.7100, 3.7020, 2000, 178.8419, -37.6211, 44.7770,-5.1582
178.3536, -37.8736, 33.3700, 3.2550, 2000, 178.3842, -37.8940, 49.1210,-16.2732
178.1524, -38.5214, 26.9400, 3.1140, 2000, 178.1701, -38.5405, 43.5530,-16.8635
177.8537, -39.0975, 23.0900, 3.0330, 2000, 177.8661, -39.1050, 41.9230,-18.9018
178.0769, -39.0953, 37.9000, 3.1500, 2000, 178.0798, -39.0962, 39.7380,-1.8688
179.3523, -37.8131, 21.3900, 3.3430, 2000, 179.3665, -37.8241, 36.4220,-15.1641
177.7237, -39.3726, 25.1900, 3.2650, 2000, 177.7338, -39.3806, 41.5320,-16.4047
177.2098, -39.8836, 23.1400, 3.0090, 2000, 177.2195, -39.8949, 41.1610,-18.0969
178.8388, -38.0349, 34.9000, 3.2570, 2000, 178.8410, -38.0391, 40.0460,-5.1729
178.1582, -38.9714, 38.6200, 4.0100, 2000, 178.1575, -38.9690, 39.4980,-0.9210
176.5136, -40.5288, 39.1000, 3.0930, 2000, 176.5162, -40.5275, 42.6960,-3.6105
179.5145, -37.1177, 23.5500, 3.2710, 2000, 179.5336, -37.1280, 40.4660,-17.0872
179.0929, -37.3476, 34.2300, 3.2550, 2000, 179.1088, -37.3614, 44.3200,-10.3580
177.5918, -39.1343, 37.2800, 3.5760, 2000, 177.6006, -39.1379, 44.5790,-7.3752
174.7488, -41.6559, 29.9600, 3.2460, 2000, 174.7673, -41.6839, 48.1070,-18.5267
176.1372, -41.0011, 25.6800, 3.0620, 2000, 176.1440, -41.0094, 41.9160,-16.2798
179.0442, -38.2362, 29.0000, 3.8530, 2000, 179.0506, -38.2387, 35.5270,-6.5716
179.9223, -36.5838, 22.0000, 3.0300, 2001, 179.9407, -36.5951, 38.9260,-17.0954
175.4794, -40.7577, 36.6900, 3.1790, 2001, 175.5033, -40.7875, 51.4860,-15.3936
179.8364, -37.6490, 38.3000, 3.1080, 2001, 179.8324, -37.6459, 34.6220,3.7208
178.0766, -38.8743, 35.1200, 3.0540, 2001, 178.0817, -38.8774, 41.0450,-5.9621
177.9596, -39.2827, 21.8800, 3.5450, 2001, 177.9724, -39.2885, 39.9840,-18.1713
178.9472, -37.7969, 25.3700, 3.6010, 2001, 178.9624, -37.8069, 41.0190,-15.7792
177.2163, -38.8866, 38.4400, 3.2050, 2001, 177.2508, -38.9181, 53.4670,-15.8996
178.0696, -38.8830, 24.8600, 3.0290, 2001, 178.0825, -38.8935, 40.9010,-16.1473
178.0531, -38.3713, 39.0500, 3.3040, 2001, 178.0689, -38.3848, 47.7800,-9.0307
179.4288, -37.6477, 38.9000, 3.0970, 2001, 179.4256, -37.6476, 37.4420,1.5008
175.9233, -40.4320, 39.0600, 3.3150, 2001, 175.9406, -40.4532, 51.0770,-12.3962
176.1429, -41.0390, 24.0500, 3.0360, 2001, 176.1512, -41.0440, 41.7280,-17.7108
179.3917, -37.5451, 23.4900, 3.0190, 2001, 179.4038, -37.5541, 38.3980,-15.0020
177.5853, -39.1862, 31.9300, 3.2910, 2001, 177.5971, -39.1939, 44.2210,-12.3905
178.3126, -39.5874, 27.3600, 3.8710, 2001, 178.3202, -39.5897, 36.0450,-8.7298
176.8076, -40.8501, 21.5600, 3.3810, 2001, 176.8141, -40.8568, 39.9930,-18.4622
176.1304, -40.9417, 25.8300, 3.1310, 2001, 176.1368, -40.9486, 42.2910,-16.4942
178.7553, -38.3650, 25.1600, 3.0720, 2001, 178.7678, -38.3768, 37.4790,-12.4664
