row major: 61 x 57
lon(deg), lat(deg), dep(km), dipAn(deg), strikeAn(deg)
165.1918, -47.9572, 39.0705
165.2554, -48.0079, 47.3290
165.3158, -48.0561, 55.8612
165.3741, -48.1024, 64.5620
165.4308, -48.1475, 73.3941
165.4861, -48.1914, 82.3362
165.5403, -48.2344, 91.3864
165.5933, -48.2764, 100.5236
165.6450, -48.3174, 109.7416
165.6955, -48.3574, 119.0317
165.7448, -48.3963, 128.3836
165.7928, -48.4343, 137.8248
165.8397, -48.4714, 147.3206
165.8882, -48.5097, 157.3584
165.9368, -48.5480, 167.5732
165.9854, -48.5863, 177.9722
166.0340, -48.6245, 188.5530
166.0826, -48.6628, 199.3099
166.1313, -48.7011, 210.2323
166.1801, -48.7394, 221.3190
166.2288, -48.7777, 232.5700
166.2776, -48.8160, 243.9783
166.3265, -48.8543, 255.5389
166.3754, -48.8926, 267.2436
166.4243, -48.9309, 279.0961
166.4733, -48.9692, 291.0901
166.5223, -49.0075, 303.2221
166.5713, -49.0458, 315.4884
166.6204, -49.0840, 327.8885
166.6695, -49.1223, 340.4193
166.7186, -49.1606, 353.0771
166.7678, -49.1989, 365.8593
166.8170, -49.2372, 378.7671
166.8663, -49.2755, 391.7938
166.9156, -49.3138, 404.9389
166.9649, -49.3521, 418.2007
167.0143, -49.3904, 431.5816
167.0637, -49.4287, 445.0743
167.1132, -49.4670, 458.6780
167.1627, -49.5053, 472.3917
167.2122, -49.5435, 486.2159
167.2618, -49.5818, 500.1515
167.3114, -49.6201, 514.1891
167.3610, -49.6584, 528.3309
167.4107, -49.6967, 542.5756
167.4604, -49.7350, 556.9304
167.5102, -49.7733, 571.3798
167.5600, -49.8116, 585.9282
167.6098, -49.8499, 600.5743
167.6597, -49.8882, 615.3232
167.7097, -49.9265, 630.1658
167.7596, -49.9648, 645.1008
167.8096, -50.0030, 660.1287
167.8597, -50.0413, 675.2521
164.6557, -47.3806, 6.0090
164.7498, -47.4564, 7.4073
164.8437, -47.5319, 9.4481
164.9357, -47.6058, 12.7053
165.0235, -47.6763, 17.3564
165.1054, -47.7418, 23.3650
165.1809, -47.8022, 30.3762
165.2507, -47.8580, 38.0449
165.3161, -47.9102, 46.1383
165.3782, -47.9598, 54.5214
165.4379, -48.0074, 63.1308
165.4958, -48.0535, 71.8649
165.5520, -48.0982, 80.7504
165.6067, -48.1417, 89.7789
165.6598, -48.1839, 98.9403
165.7112, -48.2247, 108.1818
165.7610, -48.2642, 117.5180
165.8093, -48.3025, 126.9529
165.8564, -48.3398, 136.4428
165.9025, -48.3762, 145.9953
165.9509, -48.4145, 156.2508
