lon,lat, dep, mag, year, slat, slon, sdep, dproj
178.9100, -35.0800, 276.0000, 5.0040, 1958, 177.7565, -34.9299, 262.5642,13.4861
176.0100, -38.3600, 167.0000, 4.3270, 1958, 175.8840, -38.0776, 166.9860,0.3096
174.6000, -39.1300, 211.0000, 4.1200, 1958, 174.6443, -38.9802, 211.0209,-0.1576
175.4300, -38.4600, 189.0000, 3.7640, 1958, 175.3464, -38.4693, 188.9502,0.0977
176.7300, -37.8900, 162.0000, 4.7470, 1958, 176.4173, -37.6545, 161.9932,0.3916
175.1300, -38.7400, 242.0000, 3.7400, 1958, 174.9981, -38.5664, 241.9604,0.2216
175.9700, -38.9700, 152.0000, 3.5980, 1958, 175.4351, -38.5729, 151.9496,0.6681
176.8500, -38.4700, 124.0000, 3.4090, 1958, 176.4482, -38.0118, 124.0153,-0.6096
175.3300, -38.9500, 159.0000, 3.6320, 1958, 175.1836, -38.7825, 159.0127,-0.2228
175.7700, -38.5700, 173.0000, 3.5990, 1958, 175.5197, -38.3517, 173.0165,-0.3325
175.8400, -38.5000, 167.0000, 3.6130, 1958, 175.6996, -38.1897, 167.0336,-0.3422
174.8500, -39.1100, 214.0000, 4.5210, 1958, 174.7312, -38.9078, 213.8731,0.2667
175.3000, -38.7500, 176.0000, 3.7950, 1958, 175.2146, -38.6694, 175.9733,0.1204
178.5800, -35.0800, 282.0000, 4.4610, 1958, 177.7565, -34.9299, 262.5642,19.4538
173.1100, -41.3900, 86.0000, 4.3160, 1958, 173.0814, -41.3321, 85.9644,0.0738
176.1200, -37.9900, 200.0000, 4.5030, 1958, 176.0218, -37.8441, 199.8962,0.2042
173.4300, -40.2900, 173.0000, 3.8030, 1958, 173.3366, -40.1894, 173.0434,-0.1440
176.1600, -38.8700, 131.0000, 3.6990, 1958, 175.8138, -38.3631, 131.0047,-0.6139
