lon,lat, dep, mag, year, slat, slon, sdep, dproj
179.2727, -37.0800, 29.5000, 4.9430, 1991, 178.9746, -36.8262, 29.4899,0.3916
176.5281, -40.4034, 30.3600, 3.2350, 1991, 175.9764, -39.9806, 30.3597,0.6950
176.9952, -39.5846, 27.6700, 3.3450, 1991, 176.7271, -39.2797, 27.6728,-0.4060
178.7913, -38.7216, 25.7800, 3.0500, 1992, 178.0516, -38.0471, 25.7596,1.0012
176.3810, -40.4460, 32.1300, 3.9200, 1992, 175.8752, -40.0252, 32.1267,0.6580
176.5986, -40.4320, 36.9400, 5.5000, 1992, 175.9160, -39.8066, 36.9256,0.9259
175.1004, -42.0398, 34.4400, 3.3810, 1992, 174.3098, -41.2986, 34.4287,1.0837
179.0758, -37.6218, 23.7600, 3.3690, 1992, 178.7539, -37.2845, 23.7334,0.4670
176.3475, -40.4734, 31.8600, 3.9310, 1992, 175.8686, -40.0433, 31.8421,0.6439
177.4127, -39.1961, 28.9600, 3.3460, 1992, 177.0871, -38.8953, 28.9603,-0.4433
175.9586, -40.8239, 27.1800, 3.4160, 1992, 175.6436, -40.4382, 27.1527,0.4987
176.6860, -40.4648, 23.8800, 3.4020, 1992, 176.1716, -40.0511, 23.8742,0.6601
176.7611, -40.4218, 22.5100, 3.6870, 1992, 176.2627, -40.0180, 22.4944,0.6416
176.9884, -39.8884, 37.8100, 3.3390, 1992, 176.4117, -39.2648, 37.7780,0.8500
176.9294, -39.9489, 32.2100, 3.4170, 1992, 176.4151, -39.4240, 32.1783,0.7355
173.7566, -42.3989, 32.0900, 3.0570, 1992, 173.4752, -42.0684, 32.0719,0.4344
178.4077, -38.1756, 29.4300, 3.0910, 1992, 178.0354, -37.9141, 29.4025,0.4558
175.5829, -40.9995, 28.0300, 3.2160, 1992, 175.3294, -40.6527, 28.0216,0.4297
179.0916, -37.7484, 24.6800, 3.9250, 1992, 178.6964, -37.3052, 24.6738,0.5938
179.1105, -37.7273, 24.0500, 3.5710, 1992, 178.7124, -37.3126, 24.0377,0.5750
178.9565, -38.4926, 20.0000, 3.6600, 1992, 178.3030, -38.0306, 19.9869,0.8004
177.8321, -38.6462, 36.9800, 3.5430, 1992, 177.4810, -38.2494, 36.9973,-0.5301
173.7629, -42.2437, 39.1200, 3.3220, 1992, 173.4483, -41.8877, 39.0929,0.4758
178.2020, -38.7892, 28.4200, 3.8320, 1992, 177.7279, -38.2617, 28.3846,0.7101
178.8210, -38.6983, 18.6400, 3.1440, 1992, 178.2570, -38.1666, 18.6005,0.7761
177.8760, -39.1261, 32.1400, 3.0340, 1992, 177.2717, -38.5850, 32.1237,0.8113
177.2164, -39.8747, 26.2900, 3.3470, 1992, 176.7095, -39.3506, 26.2712,0.7293
175.4909, -41.1632, 32.2500, 4.1430, 1992, 175.1502, -40.6479, 32.2451,0.6178
178.1318, -37.9026, 39.2800, 3.0740, 1992, 177.8891, -37.7320, 39.2724,0.2968
176.1437, -40.5929, 35.6200, 4.8840, 1992, 175.6756, -40.1105, 35.5992,0.6725
179.2716, -37.4890, 21.8100, 4.6060, 1992, 178.9219, -37.1892, 21.8082,0.4606
