lon,lat,dep,rate
165.3937,-47.0575,34.067,0.0010405827
165.4852,-47.1124,38.338,0.0010405827
165.5714,-47.1648,43.130,0.0010405827
165.6510,-47.2140,48.534,0.0010405827
165.7239,-47.2595,54.717,0.0010405827
165.7911,-47.3010,61.797,0.0010405827
165.8530,-47.3387,69.737,0.0010405827
165.9099,-47.3728,78.379,0.0010405827
165.9625,-47.4040,87.565,0.0010405827
166.0118,-47.4327,97.203,0.0010405827
166.0593,-47.4600,107.232,0.0010405827
166.1061,-47.4867,117.476,0.0010405827
166.1528,-47.5132,127.772,0.0010405827
166.1992,-47.5396,138.079,0.0010405827
166.2452,-47.5658,148.267,0.0010405827
165.0946,-46.7486,23.543,0.0010405827
165.1930,-46.8077,25.608,0.0010405827
165.2906,-46.8662,28.303,0.0010405827
165.3876,-46.9240,31.584,0.0010405827
165.4829,-46.9808,35.375,0.0010405827
165.5742,-47.0358,39.619,0.0010405827
165.6591,-47.0879,44.364,0.0010405827
165.7367,-47.1363,49.787,0.0010405827
165.8075,-47.1808,56.103,0.0010405827
165.8727,-47.2212,63.395,0.0010405827
165.9326,-47.2577,71.563,0.0010405827
165.9877,-47.2907,80.410,0.0010405827
166.0385,-47.3208,89.774,0.0010405827
166.0864,-47.3486,99.576,0.0010405827
166.1328,-47.3752,109.725,0.0010405827
166.1788,-47.4015,120.039,0.0010405827
166.2247,-47.4276,130.392,0.0010405827
166.2705,-47.4536,140.739,0.0010405827
165.0814,-46.6115,22.263,0.0010405827
165.1808,-46.6711,24.196,0.0010405827
165.2791,-46.7301,26.503,0.0010405827
165.3772,-46.7887,29.409,0.0010405827
165.4748,-46.8466,32.834,0.0010405827
165.5702,-46.9034,36.693,0.0010405827
165.6606,-46.9581,40.968,0.0010405827
165.7437,-47.0095,45.767,0.0010405827
165.8191,-47.0571,51.321,0.0010405827
165.8880,-47.1005,57.854,0.0010405827
165.9515,-47.1399,65.395,0.0010405827
166.0098,-47.1753,73.786,0.0010405827
166.0633,-47.2073,82.817,0.0010405827
166.1129,-47.2365,92.338,0.0010405827
166.1598,-47.2638,102.276,0.0010405827
166.2055,-47.2900,112.508,0.0010405827
166.2510,-47.3159,122.866,0.0010405827
166.2964,-47.3418,133.259,0.0010405827
166.3416,-47.3676,143.616,0.0010405827
165.1682,-46.5343,22.824,0.0010405827
165.2668,-46.5936,24.827,0.0010405827
165.3650,-46.6525,27.362,0.0010405827
165.4632,-46.7110,30.466,0.0010405827
165.5608,-46.7688,34.038,0.0010405827
165.6554,-46.8253,38.000,0.0010405827
165.7441,-46.8793,42.371,0.0010405827
165.8250,-46.9298,47.323,0.0010405827
165.8984,-46.9763,53.112,0.0010405827
165.9657,-47.0186,59.925,0.0010405827
166.0276,-47.0569,67.731,0.0010405827
166.0845,-47.0914,76.336,0.0010405827
166.1367,-47.1225,85.533,0.0010405827
166.1852,-47.1511,95.199,0.0010405827
166.2315,-47.1780,105.252,0.0010405827
