lon,lat,dep,rate
167.1051,-45.6347,107.491,0.0003329865
167.1465,-45.6590,118.138,0.0003329865
167.1882,-45.6835,128.787,0.0003329865
167.2301,-45.7080,139.446,0.0003329865
166.4669,-45.1118,12.832,0.0003329865
166.5605,-45.1695,15.807,0.0003329865
166.6420,-45.2223,19.632,0.0003329865
166.7203,-45.2718,25.138,0.0003329865
166.7940,-45.3177,31.714,0.0003329865
166.8595,-45.3587,39.015,0.0003329865
166.9159,-45.3940,47.246,0.0003329865
166.9643,-45.4237,56.375,0.0003329865
167.0064,-45.4492,66.132,0.0003329865
167.0444,-45.4719,76.295,0.0003329865
167.0802,-45.4931,86.753,0.0003329865
167.1154,-45.5137,97.459,0.0003329865
167.1513,-45.5347,108.295,0.0003329865
167.1884,-45.5564,119.139,0.0003329865
167.2268,-45.5789,129.954,0.0003329865
167.2663,-45.6020,140.728,0.0003329865
166.6507,-45.0940,15.760,0.0003329865
166.7358,-45.1482,19.368,0.0003329865
166.8156,-45.1989,24.272,0.0003329865
166.8869,-45.2447,30.227,0.0003329865
166.9475,-45.2837,37.422,0.0003329865
166.9982,-45.3155,45.982,0.0003329865
167.0407,-45.3415,55.451,0.0003329865
167.0774,-45.3636,65.419,0.0003329865
167.1106,-45.3834,75.705,0.0003329865
167.1420,-45.4020,86.240,0.0003329865
167.1728,-45.4201,97.044,0.0003329865
167.2044,-45.4386,107.995,0.0003329865
167.2375,-45.4580,118.953,0.0003329865
167.2723,-45.4783,129.893,0.0003329865
167.3087,-45.4996,140.774,0.0003329865
166.6448,-44.9599,12.528,0.0003329865
166.7445,-45.0199,15.359,0.0003329865
166.8326,-45.0756,18.474,0.0003329865
166.9113,-45.1267,22.642,0.0003329865
166.9782,-45.1713,28.217,0.0003329865
167.0339,-45.2077,35.695,0.0003329865
167.0796,-45.2362,44.698,0.0003329865
167.1174,-45.2593,54.426,0.0003329865
167.1504,-45.2791,64.519,0.0003329865
167.1804,-45.2969,74.872,0.0003329865
167.2088,-45.3138,85.448,0.0003329865
167.2369,-45.3303,96.275,0.0003329865
167.2656,-45.3472,107.264,0.0003329865
167.2956,-45.3648,118.284,0.0003329865
167.3273,-45.3834,129.301,0.0003329865
167.3609,-45.4030,140.268,0.0003329865
166.7375,-44.8856,12.321,0.0003329865
166.8395,-44.9466,14.862,0.0003329865
166.9283,-45.0029,17.518,0.0003329865
167.0038,-45.0534,21.225,0.0003329865
167.0664,-45.0963,26.834,0.0003329865
167.1185,-45.1304,34.767,0.0003329865
167.1606,-45.1565,44.101,0.0003329865
167.1955,-45.1777,53.973,0.0003329865
167.2261,-45.1960,64.125,0.0003329865
167.2541,-45.2127,74.494,0.0003329865
167.2807,-45.2285,85.076,0.0003329865
167.3070,-45.2440,95.881,0.0003329865
167.3338,-45.2598,106.878,0.0003329865
167.3619,-45.2763,117.949,0.0003329865
167.3917,-45.2937,129.007,0.0003329865
167.4232,-45.3122,140.024,0.0003329865
166.8304,-44.8116,12.242,0.0003329865
166.9330,-44.8730,14.589,0.0003329865
167.0214,-44.9294,16.977,0.0003329865
167.0939,-44.9790,20.480,0.0003329865
167.1533,-45.0204,26.290,0.0003329865
167.2029,-45.0527,34.598,0.0003329865
167.2426,-45.0773,44.116,0.0003329865
167.2757,-45.0973,54.060,0.0003329865
167.3047,-45.1147,64.237,0.0003329865
167.3314,-45.1306,74.602,0.0003329865
167.3568,-45.1457,85.166,0.0003329865
167.3820,-45.1606,95.956,0.0003329865
167.4077,-45.1758,106.962,0.0003329865
167.4348,-45.1916,118.071,0.0003329865
167.4636,-45.2086,129.162,0.0003329865
167.4944,-45.2266,140.193,0.0003329865
166.9211,-44.7368,12.268,0.0003329865
167.0244,-44.7985,14.536,0.0003329865
167.1120,-44.8548,16.760,0.0003329865
167.1820,-44.9036,20.182,0.0003329865
167.2395,-44.9439,26.201,0.0003329865
167.2876,-44.9751,34.774,0.0003329865
167.3259,-44.9987,44.405,0.0003329865
167.3578,-45.0180,54.392,0.0003329865
167.3860,-45.0350,64.576,0.0003329865
167.4120,-45.0505,74.928,0.0003329865
167.4369,-45.0653,85.471,0.0003329865
167.4617,-45.0800,96.246,0.0003329865
167.4873,-45.0950,107.239,0.0003329865
167.5143,-45.1109,118.347,0.0003329865
167.5434,-45.1280,129.440,0.0003329865
167.5749,-45.1465,140.436,0.0003329865
167.0097,-44.6612,12.113,0.0003329865
167.1126,-44.7228,14.420,0.0003329865
167.1988,-44.7786,16.683,0.0003329865
167.2674,-44.8267,20.281,0.0003329865
167.3243,-44.8665,26.579,0.0003329865
167.3720,-44.8972,35.317,0.0003329865
167.4102,-44.9207,45.015,0.0003329865
167.4423,-44.9402,55.031,0.0003329865
167.4709,-44.9573,65.217,0.0003329865
167.4974,-44.9732,75.554,0.0003329865
167.5230,-44.9884,86.074,0.0003329865
167.5487,-45.0036,96.806,0.0003329865
167.5754,-45.0193,107.730,0.0003329865
167.6040,-45.0361,118.749,0.0003329865
167.6350,-45.0543,129.726,0.0003329865
167.6687,-45.0741,140.552,0.0003329865
167.1955,-44.6451,13.993,0.0003329865
167.2798,-44.6999,16.751,0.0003329865
167.3487,-44.7476,20.922,0.0003329865
167.4070,-44.7874,27.566,0.0003329865
167.4559,-44.8187,36.323,0.0003329865
167.4960,-44.8435,45.992,0.0003329865
167.5302,-44.8642,55.993,0.0003329865
167.5609,-44.8827,66.169,0.0003329865
167.5896,-44.8998,76.490,0.0003329865
167.6176,-44.9165,86.965,0.0003329865
167.6460,-44.9333,97.603,0.0003329865
167.6759,-44.9509,108.364,0.0003329865
167.7078,-44.9697,119.137,0.0003329865
167.7423,-44.9899,129.796,0.0003329865
167.7792,-45.0116,140.266,0.0003329865
167.3551,-44.6185,16.719,0.0003329865
167.4257,-44.6659,21.692,0.0003329865
167.4866,-44.7063,28.634,0.0003329865
167.5386,-44.7393,37.233,0.0003329865
167.5825,-44.7665,46.707,0.0003329865
167.6208,-44.7898,56.583,0.0003329865
167.6556,-44.8107,66.681,0.0003329865
167.6885,-44.8304,76.927,0.0003329865
167.7208,-44.8496,87.293,0.0003329865
167.7538,-44.8692,97.739,0.0003329865
167.7882,-44.8895,108.189,0.0003329865
167.8244,-44.9108,118.559,0.0003329865
167.8621,-44.9331,128.815,0.0003329865
167.9012,-44.9562,138.967,0.0003329865
167.4275,-44.5352,16.129,0.0003329865
167.4999,-44.5823,21.828,0.0003329865
167.5639,-44.6236,28.954,0.0003329865
167.6198,-44.6589,37.310,0.0003329865
167.6687,-44.6891,46.468,0.0003329865
167.7122,-44.7156,56.093,0.0003329865
167.7523,-44.7398,65.989,0.0003329865
167.7906,-44.7628,76.046,0.0003329865
167.8282,-44.7852,86.184,0.0003329865
167.8659,-44.8077,96.334,0.0003329865
167.9042,-44.8304,106.451,0.0003329865
167.9428,-44.8534,116.535,0.0003329865
167.9819,-44.8766,126.607,0.0003329865
168.0214,-44.9000,136.622,0.0003329865
168.0613,-44.9237,146.283,0.0003329865
167.5747,-44.4988,21.166,0.0003329865
167.6414,-44.5411,28.349,0.0003329865
167.7009,-44.5785,36.485,0.0003329865
167.7543,-44.6115,45.346,0.0003329865
167.8029,-44.6411,54.684,0.0003329865
167.8480,-44.6684,64.311,0.0003329865
167.8911,-44.6943,74.109,0.0003329865
167.9328,-44.7194,83.993,0.0003329865
167.9737,-44.7438,93.922,0.0003329865
168.0139,-44.7678,103.903,0.0003329865
168.0536,-44.7916,113.941,0.0003329865
168.0933,-44.8152,123.936,0.0003329865
168.1329,-44.8388,133.525,0.0003329865
168.1726,-44.8624,142.182,0.0003329865
167.6524,-44.4168,20.078,0.0003329865
167.7211,-44.4601,27.183,0.0003329865
167.7835,-44.4991,35.130,0.0003329865
167.8403,-44.5342,43.756,0.0003329865
167.8924,-44.5661,52.852,0.0003329865
167.9411,-44.5956,62.256,0.0003329865
167.9872,-44.6234,71.860,0.0003329865
168.0312,-44.6500,81.602,0.0003329865
168.0738,-44.6756,91.462,0.0003329865
168.1153,-44.7005,101.425,0.0003329865
168.1562,-44.7249,111.384,0.0003329865
168.1966,-44.7490,120.954,0.0003329865
168.2366,-44.7729,129.576,0.0003329865
168.2764,-44.7967,137.049,0.0003329865
168.3159,-44.8202,143.591,0.0003329865
167.7323,-44.3361,18.514,0.0003329865
167.8025,-44.3802,25.527,0.0003329865
167.8669,-44.4204,33.318,0.0003329865
167.9258,-44.4569,41.751,0.0003329865
167.9801,-44.4902,50.675,0.0003329865
168.0307,-44.5210,59.945,0.0003329865
168.0784,-44.5499,69.452,0.0003329865
168.1239,-44.5774,79.138,0.0003329865
168.1678,-44.6038,88.969,0.0003329865
168.2105,-44.6294,98.871,0.0003329865
168.2523,-44.6545,108.503,0.0003329865
168.2934,-44.6791,117.229,0.0003329865
168.3340,-44.7034,124.775,0.0003329865
168.3740,-44.7273,131.390,0.0003329865
168.4137,-44.7510,137.340,0.0003329865
168.4529,-44.7744,142.758,0.0003329865
168.4918,-44.7976,147.723,0.0003329865
167.8816,-44.2992,23.096,0.0003329865
167.9474,-44.3402,30.766,0.0003329865
168.0076,-44.3776,39.051,0.0003329865
168.0632,-44.4117,47.880,0.0003329865
168.1151,-44.4434,57.077,0.0003329865
168.1640,-44.4731,66.526,0.0003329865
168.2107,-44.5013,76.171,0.0003329865
168.2556,-44.5284,85.947,0.0003329865
168.2993,-44.5547,95.638,0.0003329865
168.3419,-44.5803,104.607,0.0003329865
168.3837,-44.6053,112.379,0.0003329865
168.4248,-44.6300,119.155,0.0003329865
168.4652,-44.6542,125.259,0.0003329865
168.5052,-44.6781,130.845,0.0003329865
168.5446,-44.7017,135.993,0.0003329865
168.5836,-44.7250,140.755,0.0003329865
168.6222,-44.7481,145.176,0.0003329865
168.0248,-44.2584,27.890,0.0003329865
168.0857,-44.2962,36.136,0.0003329865
168.1423,-44.3309,44.964,0.0003329865
168.1953,-44.3633,54.111,0.0003329865
168.2455,-44.3938,63.513,0.0003329865
168.2932,-44.4228,73.111,0.0003329865
168.3391,-44.4505,82.703,0.0003329865
168.3836,-44.4773,91.792,0.0003329865
168.4271,-44.5035,99.879,0.0003329865
168.4696,-44.5290,106.954,0.0003329865
168.5113,-44.5541,113.306,0.0003329865
168.5524,-44.5787,119.118,0.0003329865
168.5928,-44.6030,124.477,0.0003329865
168.6327,-44.6269,129.447,0.0003329865
168.6721,-44.6505,134.073,0.0003329865
168.7110,-44.6737,138.393,0.0003329865
168.7494,-44.6967,142.437,0.0003329865
168.7874,-44.7194,146.230,0.0003329865
168.0985,-44.1747,25.117,0.0003329865
168.1593,-44.2123,33.578,0.0003329865
168.2171,-44.2475,42.528,0.0003329865
168.2719,-44.2810,51.635,0.0003329865
168.3237,-44.3126,60.950,0.0003329865
168.3729,-44.3426,70.459,0.0003329865
168.4201,-44.3711,79.707,0.0003329865
168.4657,-44.3986,87.996,0.0003329865
168.5101,-44.4254,95.286,0.0003329865
168.5536,-44.4516,101.867,0.0003329865
168.5962,-44.4772,107.882,0.0003329865
168.6380,-44.5023,113.430,0.0003329865
168.6791,-44.5270,118.583,0.0003329865
168.7196,-44.5513,123.393,0.0003329865
168.7595,-44.5752,127.898,0.0003329865
168.7988,-44.5988,132.129,0.0003329865
168.8376,-44.6221,136.113,0.0003329865
168.8759,-44.6450,139.869,0.0003329865
168.9138,-44.6677,143.416,0.0003329865
168.9512,-44.6900,146.771,0.0003329865
168.2224,-44.1224,30.323,0.0003329865
168.2802,-44.1573,39.504,0.0003329865
168.3371,-44.1918,48.702,0.0003329865
168.3922,-44.2253,57.828,0.0003329865
168.4440,-44.2570,67.074,0.0003329865
168.4931,-44.2869,75.932,0.0003329865
168.5403,-44.3155,83.582,0.0003329865
168.5862,-44.3432,90.299,0.0003329865
168.6308,-44.3701,96.450,0.0003329865
168.6744,-44.3964,102.155,0.0003329865
168.7171,-44.4221,107.483,0.0003329865
168.7590,-44.4474,112.483,0.0003329865
168.8002,-44.4721,117.188,0.0003329865
168.8407,-44.4964,121.625,0.0003329865
168.8806,-44.5204,125.816,0.0003329865
168.9199,-44.5440,129.781,0.0003329865
168.9587,-44.5673,133.537,0.0003329865
168.9970,-44.5902,137.097,0.0003329865
169.0348,-44.6128,140.476,0.0003329865
169.0721,-44.6352,143.685,0.0003329865
169.1090,-44.6573,146.736,0.0003329865
168.3392,-44.0651,34.770,0.0003329865
168.3965,-44.0993,44.164,0.0003329865
168.4535,-44.1339,53.191,0.0003329865
168.5073,-44.1670,62.198,0.0003329865
168.5582,-44.1980,70.717,0.0003329865
168.6071,-44.2277,77.891,0.0003329865
168.6543,-44.2562,84.243,0.0003329865
168.7001,-44.2840,90.162,0.0003329865
168.7448,-44.3109,95.723,0.0003329865
168.7884,-44.3373,100.969,0.0003329865
168.8312,-44.3631,105.926,0.0003329865
168.8731,-44.3883,110.618,0.0003329865
168.9144,-44.4131,115.061,0.0003329865
168.9550,-44.4375,119.275,0.0003329865
168.9949,-44.4616,123.273,0.0003329865
169.0343,-44.4852,127.070,0.0003329865
169.0731,-44.5085,130.679,0.0003329865
169.1114,-44.5315,134.112,0.0003329865
169.1493,-44.5542,137.379,0.0003329865
169.1866,-44.5766,140.492,0.0003329865
169.2236,-44.5987,143.459,0.0003329865
169.2600,-44.6206,146.290,0.0003329865
168.4627,-44.0115,37.097,0.0003329865
168.5181,-44.0450,46.299,0.0003329865
168.5714,-44.0776,55.426,0.0003329865
168.6226,-44.1088,63.957,0.0003329865
168.6720,-44.1389,71.177,0.0003329865
168.7200,-44.1679,77.594,0.0003329865
168.7666,-44.1962,83.568,0.0003329865
168.8121,-44.2237,89.179,0.0003329865
168.8566,-44.2506,94.471,0.0003329865
168.9001,-44.2769,99.474,0.0003329865
168.9429,-44.3027,104.212,0.0003329865
168.9849,-44.3280,108.704,0.0003329865
169.0261,-44.3528,112.968,0.0003329865
169.0668,-44.3773,117.020,0.0003329865
169.1068,-44.4014,120.872,0.0003329865
169.1462,-44.4251,124.538,0.0003329865
169.1852,-44.4485,128.029,0.0003329865
169.2236,-44.4715,131.358,0.0003329865
169.2615,-44.4943,134.533,0.0003329865
169.2989,-44.5168,137.563,0.0003329865
169.3359,-44.5390,140.458,0.0003329865
169.3724,-44.5609,143.226,0.0003329865
169.4086,-44.5825,145.874,0.0003329865
168.5888,-43.9601,40.639,0.0003329865
