lon,lat,dep,rate
178.4238,-35.2463,198.949,0.0002676660
178.3673,-35.2198,207.927,0.0002676660
178.3117,-35.1933,216.956,0.0002676660
178.2562,-35.1672,226.015,0.0002676660
178.2012,-35.1413,235.090,0.0002676660
178.1471,-35.1158,244.226,0.0002676660
180.6831,-36.2956,35.640,0.0002676660
180.5793,-36.2505,36.094,0.0002676660
180.4767,-36.2075,36.617,0.0002676660
180.3757,-36.1676,37.359,0.0002676660
180.2767,-36.1311,38.351,0.0002676660
180.1798,-36.0978,39.681,0.0002676660
180.0847,-36.0669,41.450,0.0002676660
179.9920,-36.0364,43.798,0.0002676660
179.9006,-36.0055,46.818,0.0002676660
179.8115,-35.9729,50.555,0.0002676660
179.7241,-35.9386,54.975,0.0002676660
179.6383,-35.9033,59.929,0.0002676660
179.5543,-35.8676,65.302,0.0002676660
179.4718,-35.8323,70.949,0.0002676660
179.3917,-35.7979,76.779,0.0002676660
179.3134,-35.7647,82.786,0.0002676660
179.2380,-35.7325,88.970,0.0002676660
179.1644,-35.7014,95.370,0.0002676660
179.0935,-35.6708,102.051,0.0002676660
179.0251,-35.6406,109.015,0.0002676660
178.9581,-35.6111,116.256,0.0002676660
178.8935,-35.5818,123.781,0.0002676660
178.8302,-35.5529,131.542,0.0002676660
178.7682,-35.5245,139.515,0.0002676660
178.7074,-35.4963,147.685,0.0002676660
178.6482,-35.4684,156.020,0.0002676660
178.5895,-35.4408,164.509,0.0002676660
178.5311,-35.4137,173.142,0.0002676660
178.4743,-35.3864,181.898,0.0002676660
178.4177,-35.3594,190.763,0.0002676660
178.3608,-35.3328,199.727,0.0002676660
178.3049,-35.3061,208.768,0.0002676660
178.2495,-35.2794,217.857,0.0002676660
178.1939,-35.2532,226.970,0.0002676660
178.1390,-35.2272,236.103,0.0002676660
178.0850,-35.2015,245.299,0.0002676660
180.6218,-36.3814,35.545,0.0002676660
180.5185,-36.3364,35.995,0.0002676660
180.4167,-36.2935,36.546,0.0002676660
180.3169,-36.2537,37.320,0.0002676660
180.2195,-36.2171,38.352,0.0002676660
180.1244,-36.1837,39.735,0.0002676660
180.0315,-36.1524,41.577,0.0002676660
179.9401,-36.1215,44.021,0.0002676660
179.8501,-36.0899,47.154,0.0002676660
179.7611,-36.0568,51.015,0.0002676660
179.6730,-36.0223,55.547,0.0002676660
179.5861,-35.9868,60.602,0.0002676660
179.5002,-35.9510,66.061,0.0002676660
179.4161,-35.9157,71.756,0.0002676660
179.3338,-35.8814,77.607,0.0002676660
179.2537,-35.8483,83.611,0.0002676660
179.1764,-35.8164,89.765,0.0002676660
179.1008,-35.7857,96.123,0.0002676660
179.0285,-35.7555,102.754,0.0002676660
178.9585,-35.7259,109.660,0.0002676660
178.8903,-35.6968,116.848,0.0002676660
178.8250,-35.6678,124.324,0.0002676660
178.7606,-35.6395,132.043,0.0002676660
178.6982,-35.6114,139.989,0.0002676660
178.6377,-35.5835,148.144,0.0002676660
178.5777,-35.5560,156.479,0.0002676660
178.5191,-35.5287,164.987,0.0002676660
178.4618,-35.5014,173.654,0.0002676660
178.4045,-35.4745,182.452,0.0002676660
178.3481,-35.4475,191.372,0.0002676660
178.2925,-35.4205,200.398,0.0002676660
178.2367,-35.3937,209.506,0.0002676660
178.1813,-35.3670,218.655,0.0002676660
178.1265,-35.3404,227.815,0.0002676660
178.0721,-35.3141,236.989,0.0002676660
178.0180,-35.2883,246.225,0.0002676660
180.5599,-36.4676,35.453,0.0002676660
180.4568,-36.4227,35.921,0.0002676660
180.3554,-36.3799,36.502,0.0002676660
180.2564,-36.3402,37.309,0.0002676660
180.1601,-36.3037,38.380,0.0002676660
180.0665,-36.2701,39.817,0.0002676660
179.9753,-36.2382,41.728,0.0002676660
179.8857,-36.2066,44.261,0.0002676660
179.7972,-36.1741,47.499,0.0002676660
179.7093,-36.1401,51.469,0.0002676660
179.6221,-36.1047,56.104,0.0002676660
179.5355,-36.0684,61.245,0.0002676660
179.4496,-36.0319,66.767,0.0002676660
179.3651,-35.9960,72.497,0.0002676660
179.2822,-35.9613,78.360,0.0002676660
179.2016,-35.9279,84.346,0.0002676660
179.1231,-35.8960,90.457,0.0002676660
179.0471,-35.8652,96.766,0.0002676660
178.9735,-35.8353,103.332,0.0002676660
178.9020,-35.8061,110.160,0.0002676660
178.8330,-35.7774,117.289,0.0002676660
178.7661,-35.7491,124.712,0.0002676660
178.7007,-35.7214,132.381,0.0002676660
178.6376,-35.6938,140.304,0.0002676660
178.5760,-35.6665,148.452,0.0002676660
178.5151,-35.6396,156.790,0.0002676660
178.4561,-35.6127,165.323,0.0002676660
178.3981,-35.5858,174.030,0.0002676660
178.3400,-35.5593,182.877,0.0002676660
178.2832,-35.5326,191.852,0.0002676660
178.2272,-35.5057,200.941,0.0002676660
178.1708,-35.4792,210.111,0.0002676660
178.1149,-35.4527,219.314,0.0002676660
178.0600,-35.4260,228.523,0.0002676660
178.0051,-35.3998,237.747,0.0002676660
177.9507,-35.3742,247.017,0.0002676660
180.4979,-36.5539,35.383,0.0002676660
180.3948,-36.5092,35.873,0.0002676660
180.2936,-36.4667,36.489,0.0002676660
180.1948,-36.4272,37.334,0.0002676660
180.0989,-36.3909,38.449,0.0002676660
180.0058,-36.3572,39.942,0.0002676660
179.9152,-36.3250,41.923,0.0002676660
179.8264,-36.2928,44.539,0.0002676660
179.7387,-36.2594,47.871,0.0002676660
179.6516,-36.2245,51.932,0.0002676660
179.5652,-36.1881,56.647,0.0002676660
179.4791,-36.1508,61.852,0.0002676660
179.3939,-36.1132,67.422,0.0002676660
179.3098,-36.0764,73.168,0.0002676660
179.2271,-36.0409,79.019,0.0002676660
179.1466,-36.0068,84.971,0.0002676660
179.0683,-35.9745,91.023,0.0002676660
178.9926,-35.9432,97.265,0.0002676660
178.9190,-35.9132,103.755,0.0002676660
178.8478,-35.8840,110.508,0.0002676660
178.7788,-35.8553,117.572,0.0002676660
178.7116,-35.8272,124.941,0.0002676660
178.6464,-35.7996,132.572,0.0002676660
178.5830,-35.7723,140.475,0.0002676660
178.5209,-35.7455,148.619,0.0002676660
178.4600,-35.7189,156.973,0.0002676660
178.4005,-35.6923,165.539,0.0002676660
178.3415,-35.6659,174.287,0.0002676660
178.2830,-35.6397,183.186,0.0002676660
178.2256,-35.6132,192.219,0.0002676660
178.1684,-35.5868,201.367,0.0002676660
178.1108,-35.5608,210.591,0.0002676660
178.0543,-35.5344,219.835,0.0002676660
177.9985,-35.5081,229.077,0.0002676660
177.9420,-35.4826,238.321,0.0002676660
177.8868,-35.4574,247.617,0.0002676660
180.4362,-36.6402,35.337,0.0002676660
180.3332,-36.5957,35.861,0.0002676660
180.2320,-36.5534,36.515,0.0002676660
180.1332,-36.5142,37.401,0.0002676660
180.0370,-36.4781,38.565,0.0002676660
179.9437,-36.4444,40.115,0.0002676660
179.8527,-36.4122,42.161,0.0002676660
179.7635,-36.3797,44.851,0.0002676660
179.6756,-36.3459,48.261,0.0002676660
179.5882,-36.3105,52.391,0.0002676660
179.5017,-36.2733,57.163,0.0002676660
179.4154,-36.2353,62.404,0.0002676660
179.3303,-36.1969,67.987,0.0002676660
179.2461,-36.1593,73.723,0.0002676660
179.1636,-36.1230,79.540,0.0002676660
179.0835,-36.0882,85.437,0.0002676660
179.0058,-36.0551,91.420,0.0002676660
178.9309,-36.0233,97.586,0.0002676660
178.8580,-35.9928,103.993,0.0002676660
178.7882,-35.9628,110.674,0.0002676660
178.7201,-35.9339,117.678,0.0002676660
178.6539,-35.9055,124.990,0.0002676660
178.5902,-35.8773,132.588,0.0002676660
178.5271,-35.8501,140.484,0.0002676660
178.4657,-35.8230,148.632,0.0002676660
178.4062,-35.7959,157.005,0.0002676660
178.3466,-35.7695,165.608,0.0002676660
178.2875,-35.7433,174.404,0.0002676660
178.2299,-35.7166,183.352,0.0002676660
178.1723,-35.6902,192.436,0.0002676660
178.1143,-35.6642,201.634,0.0002676660
178.0568,-35.6380,210.900,0.0002676660
178.0001,-35.6117,220.175,0.0002676660
177.9433,-35.5858,229.438,0.0002676660
177.8863,-35.5606,238.690,0.0002676660
177.8311,-35.5355,247.970,0.0002676660
180.3749,-36.7264,35.322,0.0002676660
180.2721,-36.6819,35.885,0.0002676660
180.1712,-36.6397,36.582,0.0002676660
180.0726,-36.6004,37.517,0.0002676660
179.9765,-36.5642,38.735,0.0002676660
179.8829,-36.5303,40.345,0.0002676660
179.7914,-36.4979,42.456,0.0002676660
179.7013,-36.4651,45.211,0.0002676660
179.6122,-36.4311,48.679,0.0002676660
179.5236,-36.3955,52.851,0.0002676660
179.4354,-36.3583,57.644,0.0002676660
179.3479,-36.3201,62.887,0.0002676660
179.2610,-36.2817,68.448,0.0002676660
179.1757,-36.2439,74.142,0.0002676660
179.0925,-36.2074,79.906,0.0002676660
179.0116,-36.1726,85.731,0.0002676660
178.9340,-36.1392,91.626,0.0002676660
178.8586,-36.1075,97.710,0.0002676660
178.7863,-36.0768,104.037,0.0002676660
178.7168,-36.0468,110.647,0.0002676660
178.6492,-36.0177,117.598,0.0002676660
178.5843,-35.9888,124.873,0.0002676660
178.5214,-35.9604,132.452,0.0002676660
178.4593,-35.9328,140.347,0.0002676660
178.3994,-35.9051,148.511,0.0002676660
178.3409,-35.8776,156.911,0.0002676660
